"NACE2","Label_NACE2","PRODCOM2021","Label_PRODCOM2021","Comment","URL"
"1011","10.11 Processing and preserving of meat","10116030","10.11.60.30 Guts, bladders and stomachs of animals, whole or in pieces (excluding fish)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1011"
"1011","10.11 Processing and preserving of meat","10116090","10.11.60.90 Animal disposal, unfit for human consumption (excluding fish, guts, bladders and stomachs)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1011"
"1012","10.12 Processing and preserving of poultry meat","1012","10.12 Processing and preserving of poultry meat",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","101210","10.12.10 Meat of poultry, fresh or chilled",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10121010","10.12.10.10 Fresh or chilled whole chickens",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10121020","10.12.10.20 Fresh or chilled whole turkeys",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10121030","10.12.10.30 Fresh or chilled whole geese, ducks and guinea fowls",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10121050","10.12.10.50 Fresh or chilled cuts of chicken",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10121060","10.12.10.60 Fresh or chilled cuts of turkey",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10121070","10.12.10.70 Fresh or chilled cuts of geese, ducks and guinea fowls",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","101220","10.12.20 Meat of poultry, frozen",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10122013","10.12.20.13 Frozen whole chickens",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10122015","10.12.20.15 Frozen whole turkeys",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10122017","10.12.20.17 Frozen whole geese, ducks and guinea fowls",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10122053","10.12.20.53 Frozen cuts of chicken",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10122055","10.12.20.55 Frozen cuts of turkey",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10122057","10.12.20.57 Frozen cuts of ducks, geese and guinea fowls",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","101230","10.12.30 Fats of poultry",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10123000","10.12.30.00 Fats of poultry",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","101240","10.12.40 Edible offal of poultry",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10124000","10.12.40.00 Edible offal of poultry",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","101250","10.12.50 Feathers and skins of birds with feathers",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1012","10.12 Processing and preserving of poultry meat","10125000","10.12.50.00 Prepared skins of birds with feathers or down, feathers, etc.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1012"
"1013","10.13 Production of meat and poultry meat products","1013","10.13 Production of meat and poultry meat products",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","101311","10.13.11 Swine meat, cuts, salted, dried or smoked (bacon and ham)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131120","10.13.11.20 Hams, shoulders and cuts thereof with bone in, of swine, salted, in brine, dried or smoked",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131150","10.13.11.50 Bellies and cuts thereof of swine, salted, in brine, dried or smoked",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131180","10.13.11.80 Pig meat salted, in brine, dried or smoked (including bacon, 3/4 sides/middles, fore-ends, loins and cuts thereof; excluding hams, shoulders and cuts thereof with bone in, bellies and cuts thereof)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","101312","10.13.12 Bovine meat, salted, dried or smoked",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131200","10.13.12.00 Beef and veal salted, in brine, dried or smoked",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","101313","10.13.13 Other meat and edible meat offal, salted, in brine, dried or smoked (excluding swine and bovine meat); edible flours and meals of meat or meat offal",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131300","10.13.13.00 Meat salted, in brine, dried or smoked; edible flours and meals of meat or meat offal (excluding pig meat, beef and veal salted, in brine, dried or smoked)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","101314","10.13.14 Sausages and similar products of meat, offal or blood",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131430","10.13.14.30 Liver sausages and similar products and food preparations based thereon (excluding prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131460","10.13.14.60 Sausages and similar products of meat, offal or blood and food preparations based thereon (excluding liver sausages and prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","101315","10.13.15 Other prepared and preserved meat, meat offal or blood",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131505","10.13.15.05 Prepared or preserved goose or duck liver (excluding sausages and prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131515","10.13.15.15 Prepared or preserved liver of other animals (excluding sausages and prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131525","10.13.15.25 Prepared or preserved meat or offal of turkeys (excluding sausages, preparations of liver and prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131535","10.13.15.35 Other prepared or preserved poultry meat (excluding sausages, preparations of liver and prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131545","10.13.15.45 Prepared or preserved meat of swine: hams and cuts thereof (excluding prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131555","10.13.15.55 Prepared or preserved meat of swine: shoulders and cuts thereof, of swine (excluding prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131565","10.13.15.65 Prepared or preserved meat, offal and mixtures of domestic swine, including mixtures, containing < 40 % meat or offal of any kind and fats of any kind (excluding sausages and similar products, homogenised preparations, preparations of liver and prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131575","10.13.15.75 Other prepared or preserved meat, offal and mixtures of swine, including mixtures (excluding sausages and similar products, homogenised preparations, preparations of liver and prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131585","10.13.15.85 Prepared or preserved meat or offal of bovine animals (excluding sausages and similar products, homogenised preparations, preparations of liver and prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131595","10.13.15.95 Other prepared or preserved meat or offal, including blood (excluding sausages and similar products, homogenised preparations, preparations of liver and prepared meals and dishes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","101316","10.13.16 Flours, meals and pellets of meat unfit for human consumption; greaves",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10131600","10.13.16.00 Flours, meals and pellets of meat or meat offal unfit for human consumption; greaves",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","101391","10.13.91 Cooking and other preparation services for the production of meat products",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1013","10.13 Production of meat and poultry meat products","10139100","10.13.91.00 Cooking and other preparation services for the production of meat products",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1013"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","1020","10.20 Processing and preserving of fish, crustaceans and molluscs",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","102011","10.20.11 Fish fillets and other fish meat (whether or not minced), fresh or chilled",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10201110","10.20.11.10 Fresh or chilled fish fillets and fish meat (including shark fins), whether or not minced",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","102012","10.20.12 Fish livers and roes, fresh or chilled",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10201200","10.20.12.00 Fresh or chilled fish livers and roes",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","102013","10.20.13 Fish, frozen",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10201330","10.20.13.30 Frozen whole salt water fish",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10201360","10.20.13.60 Frozen whole fresh water fish",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","102014","10.20.14 Fish fillets, frozen",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10201400","10.20.14.00 Frozen fish fillets",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","102015","10.20.15 Fish meat (whether or not minced), frozen",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10201510","10.20.15.10 Frozen fish meat, whether or not minced (excluding fillets and surimi)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10201520","10.20.15.20 Frozen surimi raw",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","102016","10.20.16 Fish livers and roes, frozen",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10201600","10.20.16.00 Frozen fish livers and roes",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","102021","10.20.21 Fish fillets, dried, salted or in brine, but not smoked",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10202100","10.20.21.00 Fish fillets, dried, salted or in brine, but not smoked",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","102022","10.20.22 Fish livers, roes, fins, heads, tails, maws and other edible offal dried, smoked, salted or in brine; flours, meals and pellets of fish, fit for human consumption",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10202250","10.20.22.50 Fish livers, roes, fins, heads, tails, maws and other edible offal dried, smoked, salted or in brine; flours, meals and pellets of fish, fit for human consumption",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","102023","10.20.23 Fish, dried, whether or not salted, or in brine",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10202350","10.20.23.50 Dried fish, whether or not salted; fish, salted but not dried; fish in brine (excluding fillets, smoked, heads, tails and maws)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","102024","10.20.24 Fish, including fillets, smoked",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10202425","10.20.24.25 Smoked Pacific, Atlantic and Danube salmon (including fillets, excluding heads, tails and maws)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10202455","10.20.24.55 Smoked herrings (including fillets, excluding heads, tails and maws)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10202470","10.20.24.70 Smoked trout (incl. fillets, excluding heads, tails and maws)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","10202475","10.20.24.75 Smoked fish (excl. herrings, trout , Pacific, Atlantic and Danube salmon)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
"1020","10.20 Processing and preserving of fish, crustaceans and molluscs","102025","10.20.25 Fish, otherwise prepared or preserved, except prepared fish dishes",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1020"
