"NACE.Rev..2.Code level","NACE.Rev..2.1.Code level","NACE.Rev..2.Code","NACE.Rev..2.1.Code","N of NACE.Rev..2.CodeAcode level values ","N of NACE.Rev..2.Code2 level values ","N of NACE.Rev..2.Code3 level values ","N of NACE.Rev..2.Code4 level values ","N of NACE.Rev..2.1.CodeBcode level values ","N of NACE.Rev..2.1.Code2 level values ","N of NACE.Rev..2.1.Code3 level values ","N of NACE.Rev..2.1.Code4 level values "
"4","4","02.10","02.10","1","1","1","1","1","1","1","1"
"4","4","02.20","02.20","1","1","1","1","1","1","1","1"
"4","4","02.30","02.30","1","1","1","1","1","1","1","1"
"4","4","02.40","02.40","1","1","1","1","1","1","1","1"
"4","4","03.11","03.11","1","1","1","1","1","1","1","1"
"4","4","03.12","03.12","1","1","1","1","1","1","1","1"
"4","4","03.21","03.21","1","1","1","1","1","1","1","1"
"4","4","03.22","03.22","1","1","1","1","1","1","1","1"
"4","4","05.10","05.10","1","1","1","1","1","1","1","1"
"4","4","05.20","05.20","1","1","1","1","1","1","1","1"
"4","4","06.10","06.10","1","1","1","1","1","1","1","1"
"4","4","06.20","06.20","1","1","1","1","1","1","1","1"
"4","4","07.10","07.10","1","1","1","1","1","1","1","1"
"4","4","07.21","07.21","1","1","1","1","1","1","1","1"
"4","4","07.29","07.29","1","1","1","1","1","1","1","1"
"4","4","08.11","08.11","1","1","1","1","1","1","1","1"
"4","4","08.12","08.12","1","1","1","1","1","1","1","1"
"4","4","08.91","08.91","1","1","1","1","1","1","1","1"
"4","4","08.92","08.92","1","1","1","1","1","1","1","1"
"4","4","08.93","08.93","1","1","1","1","1","1","1","1"
"4","4","08.99","08.99","1","1","1","1","1","1","1","1"
"4","4","09.10","09.10","1","1","1","1","1","1","1","1"
"4","4","09.90","09.90","1","1","1","1","1","1","1","1"
"4","4","10.11","10.11","1","1","1","1","1","1","1","1"
"4","4","10.12","10.12","1","1","1","1","1","1","1","1"
"4","4","10.13","10.13","1","1","1","1","1","1","1","1"
"4","4","10.20","10.20","1","1","1","1","1","1","1","1"
"4","4","10.31","10.31","1","1","1","1","1","1","1","1"
"4","4","10.32","10.32","1","1","1","1","1","1","1","1"
"4","4","10.39","10.39","1","1","1","1","1","1","1","1"
"4","4","10.41","10.41","1","1","1","1","1","1","1","1"
"4","4","10.42","10.42","1","1","1","1","1","1","1","1"
"4","4","10.51","10.51","1","1","1","1","1","1","1","1"
"4","4","10.52","10.52","1","1","1","1","1","1","1","1"
"4","4","10.61","10.61","1","1","1","1","1","1","1","1"
"4","4","10.62","10.62","1","1","1","1","1","1","1","1"
"4","4","10.71","10.71","1","1","1","1","1","1","1","1"
"4","4","10.72","10.72","1","1","1","1","1","1","1","1"
"4","4","10.73","10.73","1","1","1","1","1","1","1","1"
"4","4","10.81","10.81","1","1","1","1","1","1","1","1"
"4","4","10.82","10.82","1","1","1","1","1","1","1","1"
"4","4","10.83","10.83","1","1","1","1","1","1","1","1"
"4","4","10.84","10.84","1","1","1","1","1","1","1","1"
"4","4","10.85","10.85","1","1","1","1","1","1","1","1"
"4","4","10.86","10.86","1","1","1","1","1","1","1","1"
"4","4","10.89","10.89","1","1","1","1","1","1","1","1"
"4","4","10.91","10.91","1","1","1","1","1","1","1","1"
"4","4","10.92","10.92","1","1","1","1","1","1","1","1"
"4","4","11.01","11.01","1","1","1","1","1","1","1","1"
"4","4","11.02","11.02","1","1","1","1","1","1","1","1"
"4","4","11.03","11.03","1","1","1","1","1","1","1","1"
"4","4","11.04","11.04","1","1","1","1","1","1","1","1"
"4","4","11.05","11.05","1","1","1","1","1","1","1","1"
"4","4","11.06","11.06","1","1","1","1","1","1","1","1"
"4","4","11.07","11.07","1","1","1","1","1","1","1","1"
"4","4","12.00","12.00","1","1","1","1","1","1","1","1"
"4","4","13.10","13.10","1","1","1","1","1","1","1","1"
"4","4","13.20","13.20","1","1","1","1","1","1","1","1"
"4","4","13.30","13.30","1","1","1","1","1","1","1","1"
"4","4","13.91","13.91","1","1","1","1","1","1","1","1"
"4","4","13.92","13.92","1","1","1","1","1","1","1","1"
"4","4","13.93","13.93","1","1","1","1","1","1","1","1"
"4","4","13.94","13.94","1","1","1","1","1","1","1","1"
"4","4","13.95","13.95","1","1","1","1","1","1","1","1"
"4","4","13.96","13.96","1","1","1","1","1","1","1","1"
"4","4","13.99","13.99","1","1","1","1","1","1","1","1"
"4","4","15.11","15.11","1","1","1","1","1","1","1","1"
"4","4","15.12","15.12","1","1","1","1","1","1","1","1"
"4","4","15.20","15.20","1","1","1","1","1","1","1","1"
"4","4","16.21","16.21","1","1","1","1","1","1","1","1"
"4","4","16.22","16.22","1","1","1","1","1","1","1","1"
"4","4","16.23","16.23","1","1","1","1","1","1","1","1"
"4","4","16.24","16.24","1","1","1","1","1","1","1","1"
"4","4","17.11","17.11","1","1","1","1","1","1","1","1"
"4","4","17.12","17.12","1","1","1","1","1","1","1","1"
"4","4","17.21","17.21","1","1","1","1","1","1","1","1"
"4","4","17.22","17.22","1","1","1","1","1","1","1","1"
"4","4","17.23","17.23","1","1","1","1","1","1","1","1"
"4","4","17.24","17.24","1","1","1","1","1","1","1","1"
"4","4","18.11","18.11","1","1","1","1","1","1","1","1"
"4","4","18.12","18.12","1","1","1","1","1","1","1","1"
"4","4","18.13","18.13","1","1","1","1","1","1","1","1"
"4","4","18.14","18.14","1","1","1","1","1","1","1","1"
"4","4","18.20","18.20","1","1","1","1","1","1","1","1"
"4","4","19.10","19.10","1","1","1","1","1","1","1","1"
"4","4","19.20","19.20","1","1","1","1","1","1","1","1"
"4","4","20.11","20.11","1","1","1","1","1","1","1","1"
"4","4","20.12","20.12","1","1","1","1","1","1","1","1"
"4","4","20.13","20.13","1","1","1","1","1","1","1","1"
"4","4","20.14","20.14","1","1","1","1","1","1","1","1"
"4","4","20.15","20.15","1","1","1","1","1","1","1","1"
"4","4","20.16","20.16","1","1","1","1","1","1","1","1"
"4","4","20.17","20.17","1","1","1","1","1","1","1","1"
"4","4","20.20","20.20","1","1","1","1","1","1","1","1"
"4","4","20.30","20.30","1","1","1","1","1","1","1","1"
"4","4","20.41","20.41","1","1","1","1","1","1","1","1"
"4","4","20.42","20.42","1","1","1","1","1","1","1","1"
"4","4","20.51","20.51","1","1","1","1","1","1","1","1"
"4","4","20.59","20.59","1","1","1","1","1","1","1","1"
"4","4","20.60","20.60","1","1","1","1","1","1","1","1"
"4","4","21.10","21.10","1","1","1","1","1","1","1","1"
"4","4","21.20","21.20","1","1","1","1","1","1","1","1"
"4","4","22.11","22.11","1","1","1","1","1","1","1","1"
"4","4","22.21","22.21","1","1","1","1","1","1","1","1"
"4","4","22.22","22.22","1","1","1","1","1","1","1","1"
"4","4","22.23","22.23","1","1","1","1","1","1","1","1"
"4","4","23.11","23.11","1","1","1","1","1","1","1","1"
"4","4","23.12","23.12","1","1","1","1","1","1","1","1"
"4","4","23.13","23.13","1","1","1","1","1","1","1","1"
"4","4","23.14","23.14","1","1","1","1","1","1","1","1"
"4","4","23.20","23.20","1","1","1","1","1","1","1","1"
"4","4","23.31","23.31","1","1","1","1","1","1","1","1"
"4","4","23.32","23.32","1","1","1","1","1","1","1","1"
"4","4","23.41","23.41","1","1","1","1","1","1","1","1"
"4","4","23.42","23.42","1","1","1","1","1","1","1","1"
"4","4","23.43","23.43","1","1","1","1","1","1","1","1"
"4","4","23.44","23.44","1","1","1","1","1","1","1","1"
"4","4","23.51","23.51","1","1","1","1","1","1","1","1"
"4","4","23.52","23.52","1","1","1","1","1","1","1","1"
"4","4","23.61","23.61","1","1","1","1","1","1","1","1"
"4","4","23.62","23.62","1","1","1","1","1","1","1","1"
"4","4","23.63","23.63","1","1","1","1","1","1","1","1"
"4","4","23.64","23.64","1","1","1","1","1","1","1","1"
"4","4","23.65","23.65","1","1","1","1","1","1","1","1"
"4","4","23.70","23.70","1","1","1","1","1","1","1","1"
"4","4","23.91","23.91","1","1","1","1","1","1","1","1"
"4","4","23.99","23.99","1","1","1","1","1","1","1","1"
"4","4","24.10","24.10","1","1","1","1","1","1","1","1"
"4","4","24.20","24.20","1","1","1","1","1","1","1","1"
"4","4","24.31","24.31","1","1","1","1","1","1","1","1"
"4","4","24.32","24.32","1","1","1","1","1","1","1","1"
"4","4","24.33","24.33","1","1","1","1","1","1","1","1"
"4","4","24.34","24.34","1","1","1","1","1","1","1","1"
"4","4","24.41","24.41","1","1","1","1","1","1","1","1"
"4","4","24.42","24.42","1","1","1","1","1","1","1","1"
"4","4","24.43","24.43","1","1","1","1","1","1","1","1"
"4","4","24.44","24.44","1","1","1","1","1","1","1","1"
"4","4","24.45","24.45","1","1","1","1","1","1","1","1"
"4","4","24.46","24.46","1","1","1","1","1","1","1","1"
"4","4","24.51","24.51","1","1","1","1","1","1","1","1"
"4","4","24.52","24.52","1","1","1","1","1","1","1","1"
"4","4","24.53","24.53","1","1","1","1","1","1","1","1"
"4","4","24.54","24.54","1","1","1","1","1","1","1","1"
"4","4","25.11","25.11","1","1","1","1","1","1","1","1"
"4","4","25.12","25.12","1","1","1","1","1","1","1","1"
"4","4","25.21","25.21","1","1","1","1","1","1","1","1"
"4","4","25.30","25.30","1","1","1","1","1","1","1","1"
"4","4","25.40","25.40","1","1","1","1","1","1","1","1"
"4","4","25.61","25.61","1","1","1","1","1","1","1","1"
"4","4","25.62","25.62","1","1","1","1","1","1","1","1"
"4","4","25.91","25.91","1","1","1","1","1","1","1","1"
"4","4","25.92","25.92","1","1","1","1","1","1","1","1"
"4","4","25.93","25.93","1","1","1","1","1","1","1","1"
"4","4","25.94","25.94","1","1","1","1","1","1","1","1"
"4","4","25.99","25.99","1","1","1","1","1","1","1","1"
"4","4","26.11","26.11","1","1","1","1","1","1","1","1"
"4","4","26.12","26.12","1","1","1","1","1","1","1","1"
"4","4","26.20","26.20","1","1","1","1","1","1","1","1"
"4","4","26.30","26.30","1","1","1","1","1","1","1","1"
"4","4","26.40","26.40","1","1","1","1","1","1","1","1"
"4","4","26.51","26.51","1","1","1","1","1","1","1","1"
"4","4","26.52","26.52","1","1","1","1","1","1","1","1"
"4","4","26.60","26.60","1","1","1","1","1","1","1","1"
"4","4","26.70","26.70","1","1","1","1","1","1","1","1"
"4","4","27.11","27.11","1","1","1","1","1","1","1","1"
"4","4","27.12","27.12","1","1","1","1","1","1","1","1"
"4","4","27.20","27.20","1","1","1","1","1","1","1","1"
"4","4","27.31","27.31","1","1","1","1","1","1","1","1"
"4","4","27.32","27.32","1","1","1","1","1","1","1","1"
"4","4","27.33","27.33","1","1","1","1","1","1","1","1"
"4","4","27.40","27.40","1","1","1","1","1","1","1","1"
"4","4","27.51","27.51","1","1","1","1","1","1","1","1"
"4","4","27.52","27.52","1","1","1","1","1","1","1","1"
"4","4","27.90","27.90","1","1","1","1","1","1","1","1"
"4","4","28.11","28.11","1","1","1","1","1","1","1","1"
"4","4","28.12","28.12","1","1","1","1","1","1","1","1"
"4","4","28.13","28.13","1","1","1","1","1","1","1","1"
"4","4","28.14","28.14","1","1","1","1","1","1","1","1"
"4","4","28.15","28.15","1","1","1","1","1","1","1","1"
"4","4","28.21","28.21","1","1","1","1","1","1","1","1"
"4","4","28.22","28.22","1","1","1","1","1","1","1","1"
"4","4","28.23","28.23","1","1","1","1","1","1","1","1"
"4","4","28.24","28.24","1","1","1","1","1","1","1","1"
"4","4","28.25","28.25","1","1","1","1","1","1","1","1"
"4","4","28.29","28.29","1","1","1","1","1","1","1","1"
"4","4","28.30","28.30","1","1","1","1","1","1","1","1"
"4","4","28.41","28.41","1","1","1","1","1","1","1","1"
"4","4","28.91","28.91","1","1","1","1","1","1","1","1"
"4","4","28.92","28.92","1","1","1","1","1","1","1","1"
"4","4","28.93","28.93","1","1","1","1","1","1","1","1"
"4","4","28.94","28.94","1","1","1","1","1","1","1","1"
"4","4","28.95","28.95","1","1","1","1","1","1","1","1"
"4","4","28.96","28.96","1","1","1","1","1","1","1","1"
"4","4","28.99","28.99","1","1","1","1","1","1","1","1"
"4","4","29.10","29.10","1","1","1","1","1","1","1","1"
"4","4","29.20","29.20","1","1","1","1","1","1","1","1"
"4","4","29.31","29.31","1","1","1","1","1","1","1","1"
"4","4","29.32","29.32","1","1","1","1","1","1","1","1"
"4","4","30.11","30.11","1","1","1","1","1","1","1","1"
"4","4","30.12","30.12","1","1","1","1","1","1","1","1"
"4","4","30.20","30.20","1","1","1","1","1","1","1","1"
"4","4","30.40","30.40","1","1","1","1","1","1","1","1"
"4","4","30.91","30.91","1","1","1","1","1","1","1","1"
"4","4","30.92","30.92","1","1","1","1","1","1","1","1"
"4","4","30.99","30.99","1","1","1","1","1","1","1","1"
"4","4","32.11","32.11","1","1","1","1","1","1","1","1"
"4","4","32.12","32.12","1","1","1","1","1","1","1","1"
"4","4","32.13","32.13","1","1","1","1","1","1","1","1"
"4","4","32.20","32.20","1","1","1","1","1","1","1","1"
"4","4","32.30","32.30","1","1","1","1","1","1","1","1"
"4","4","32.40","32.40","1","1","1","1","1","1","1","1"
"4","4","32.50","32.50","1","1","1","1","1","1","1","1"
"4","4","32.91","32.91","1","1","1","1","1","1","1","1"
"4","4","32.99","32.99","1","1","1","1","1","1","1","1"
"4","4","33.11","33.11","1","1","1","1","1","1","1","1"
"4","4","33.12","33.12","1","1","1","1","1","1","1","1"
"4","4","33.13","33.13","1","1","1","1","1","1","1","1"
"4","4","33.14","33.14","1","1","1","1","1","1","1","1"
"4","4","33.15","33.15","1","1","1","1","1","1","1","1"
"4","4","33.16","33.16","1","1","1","1","1","1","1","1"
"4","4","33.17","33.17","1","1","1","1","1","1","1","1"
"4","4","33.19","33.19","1","1","1","1","1","1","1","1"
"4","4","33.20","33.20","1","1","1","1","1","1","1","1"
"4","4","35.11","35.11","1","1","1","1","1","1","1","1"
"4","4","35.12","35.12","1","1","1","1","1","1","1","1"
"4","4","35.13","35.13","1","1","1","1","1","1","1","1"
"4","4","35.14","35.14","1","1","1","1","1","1","1","1"
"4","4","35.21","35.21","1","1","1","1","1","1","1","1"
"4","4","35.22","35.22","1","1","1","1","1","1","1","1"
"4","4","35.23","35.23","1","1","1","1","1","1","1","1"
"4","4","35.30","35.30","1","1","1","1","1","1","1","1"
"4","4","36.00","36.00","1","1","1","1","1","1","1","1"
"4","4","37.00","37.00","1","1","1","1","1","1","1","1"
"4","4","38.11","38.11","1","1","1","1","1","1","1","1"
"4","4","38.12","38.12","1","1","1","1","1","1","1","1"
"4","4","38.21","38.21","1","1","1","1","1","1","1","1"
"4","4","38.22","38.22","1","1","1","1","1","1","1","1"
"4","4","38.31","38.31","1","1","1","1","1","1","1","1"
"4","4","38.32","38.32","1","1","1","1","1","1","1","1"
"4","4","39.00","39.00","1","1","1","1","1","1","1","1"
"4","4","42.11","42.11","1","1","1","1","1","1","1","1"
"4","4","42.12","42.12","1","1","1","1","1","1","1","1"
"4","4","42.13","42.13","1","1","1","1","1","1","1","1"
"4","4","42.21","42.21","1","1","1","1","1","1","1","1"
"4","4","42.22","42.22","1","1","1","1","1","1","1","1"
"4","4","42.91","42.91","1","1","1","1","1","1","1","1"
"4","4","42.99","42.99","1","1","1","1","1","1","1","1"
"4","4","43.11","43.11","1","1","1","1","1","1","1","1"
"4","4","43.12","43.12","1","1","1","1","1","1","1","1"
"4","4","43.13","43.13","1","1","1","1","1","1","1","1"
"4","4","43.21","43.21","1","1","1","1","1","1","1","1"
"4","4","43.22","43.22","1","1","1","1","1","1","1","1"
"4","4","43.31","43.31","1","1","1","1","1","1","1","1"
"4","4","43.32","43.32","1","1","1","1","1","1","1","1"
"4","4","43.33","43.33","1","1","1","1","1","1","1","1"
"4","4","43.34","43.34","1","1","1","1","1","1","1","1"
"4","4","43.91","43.91","1","1","1","1","1","1","1","1"
"4","4","43.99","43.99","1","1","1","1","1","1","1","1"
"4","4","46.11","46.11","1","1","1","1","1","1","1","1"
"4","4","46.12","46.12","1","1","1","1","1","1","1","1"
"4","4","46.13","46.13","1","1","1","1","1","1","1","1"
"4","4","46.14","46.14","1","1","1","1","1","1","1","1"
"4","4","46.15","46.15","1","1","1","1","1","1","1","1"
"4","4","46.16","46.16","1","1","1","1","1","1","1","1"
"4","4","46.17","46.17","1","1","1","1","1","1","1","1"
"4","4","46.18","46.18","1","1","1","1","1","1","1","1"
"4","4","46.19","46.19","1","1","1","1","1","1","1","1"
"4","4","46.21","46.21","1","1","1","1","1","1","1","1"
"4","4","46.22","46.22","1","1","1","1","1","1","1","1"
"4","4","46.23","46.23","1","1","1","1","1","1","1","1"
"4","4","46.24","46.24","1","1","1","1","1","1","1","1"
"4","4","46.31","46.31","1","1","1","1","1","1","1","1"
"4","4","46.32","46.32","1","1","1","1","1","1","1","1"
"4","4","46.33","46.33","1","1","1","1","1","1","1","1"
"4","4","46.34","46.34","1","1","1","1","1","1","1","1"
"4","4","46.35","46.35","1","1","1","1","1","1","1","1"
"4","4","46.36","46.36","1","1","1","1","1","1","1","1"
"4","4","46.37","46.37","1","1","1","1","1","1","1","1"
"4","4","46.38","46.38","1","1","1","1","1","1","1","1"
"4","4","46.39","46.39","1","1","1","1","1","1","1","1"
"4","4","46.41","46.41","1","1","1","1","1","1","1","1"
"4","4","46.42","46.42","1","1","1","1","1","1","1","1"
"4","4","46.43","46.43","1","1","1","1","1","1","1","1"
"4","4","46.44","46.44","1","1","1","1","1","1","1","1"
"4","4","46.45","46.45","1","1","1","1","1","1","1","1"
"4","4","46.46","46.46","1","1","1","1","1","1","1","1"
"4","4","46.47","46.47","1","1","1","1","1","1","1","1"
"4","4","46.48","46.48","1","1","1","1","1","1","1","1"
"4","4","46.49","46.49","1","1","1","1","1","1","1","1"
"4","4","46.61","46.61","1","1","1","1","1","1","1","1"
"4","4","46.62","46.62","1","1","1","1","1","1","1","1"
"4","4","46.63","46.63","1","1","1","1","1","1","1","1"
"4","4","46.64","46.64","1","1","1","1","1","1","1","1"
"4","4","46.71","46.71","1","1","1","1","1","1","1","1"
"4","4","46.72","46.72","1","1","1","1","1","1","1","1"
"4","4","46.73","46.73","1","1","1","1","1","1","1","1"
"4","4","46.90","46.90","1","1","1","1","1","1","1","1"
"4","4","47.11","47.11","1","1","1","1","1","1","1","1"
"4","4","47.21","47.21","1","1","1","1","1","1","1","1"
"4","4","47.22","47.22","1","1","1","1","1","1","1","1"
"4","4","47.23","47.23","1","1","1","1","1","1","1","1"
"4","4","47.24","47.24","1","1","1","1","1","1","1","1"
"4","4","47.25","47.25","1","1","1","1","1","1","1","1"
"4","4","47.26","47.26","1","1","1","1","1","1","1","1"
"4","4","47.30","47.30","1","1","1","1","1","1","1","1"
"4","4","47.51","47.51","1","1","1","1","1","1","1","1"
"4","4","47.52","47.52","1","1","1","1","1","1","1","1"
"4","4","47.53","47.53","1","1","1","1","1","1","1","1"
"4","4","47.54","47.54","1","1","1","1","1","1","1","1"
"4","4","47.61","47.61","1","1","1","1","1","1","1","1"
"4","4","47.62","47.62","1","1","1","1","1","1","1","1"
"4","4","47.63","47.63","1","1","1","1","1","1","1","1"
"4","4","47.64","47.64","1","1","1","1","1","1","1","1"
"4","4","47.71","47.71","1","1","1","1","1","1","1","1"
"4","4","47.72","47.72","1","1","1","1","1","1","1","1"
"4","4","47.73","47.73","1","1","1","1","1","1","1","1"
"4","4","47.74","47.74","1","1","1","1","1","1","1","1"
"4","4","47.75","47.75","1","1","1","1","1","1","1","1"
"4","4","47.76","47.76","1","1","1","1","1","1","1","1"
"4","4","47.77","47.77","1","1","1","1","1","1","1","1"
"4","4","47.78","47.78","1","1","1","1","1","1","1","1"
"4","4","47.79","47.79","1","1","1","1","1","1","1","1"
"4","4","47.81","47.81","1","1","1","1","1","1","1","1"
"4","4","47.82","47.82","1","1","1","1","1","1","1","1"
"4","4","47.91","47.91","1","1","1","1","1","1","1","1"
"4","4","49.20","49.20","1","1","1","1","1","1","1","1"
"4","4","49.31","49.31","1","1","1","1","1","1","1","1"
"4","4","49.32","49.32","1","1","1","1","1","1","1","1"
"4","4","49.39","49.39","1","1","1","1","1","1","1","1"
"4","4","49.41","49.41","1","1","1","1","1","1","1","1"
"4","4","49.42","49.42","1","1","1","1","1","1","1","1"
"4","4","49.50","49.50","1","1","1","1","1","1","1","1"
"4","4","50.10","50.10","1","1","1","1","1","1","1","1"
"4","4","50.20","50.20","1","1","1","1","1","1","1","1"
"4","4","50.30","50.30","1","1","1","1","1","1","1","1"
"4","4","50.40","50.40","1","1","1","1","1","1","1","1"
"4","4","51.10","51.10","1","1","1","1","1","1","1","1"
"4","4","51.21","51.21","1","1","1","1","1","1","1","1"
"4","4","51.22","51.22","1","1","1","1","1","1","1","1"
"4","4","52.10","52.10","1","1","1","1","1","1","1","1"
"4","4","52.21","52.21","1","1","1","1","1","1","1","1"
"4","4","52.22","52.22","1","1","1","1","1","1","1","1"
"4","4","52.23","52.23","1","1","1","1","1","1","1","1"
"4","4","52.24","52.24","1","1","1","1","1","1","1","1"
"4","4","53.10","53.10","1","1","1","1","1","1","1","1"
"4","4","53.20","53.20","1","1","1","1","1","1","1","1"
"4","4","55.10","55.10","1","1","1","1","1","1","1","1"
"4","4","55.20","55.20","1","1","1","1","1","1","1","1"
"4","4","55.30","55.30","1","1","1","1","1","1","1","1"
"4","4","55.90","55.90","1","1","1","1","1","1","1","1"
"4","4","56.21","56.21","1","1","1","1","1","1","1","1"
"4","4","56.30","56.30","1","1","1","1","1","1","1","1"
"4","4","58.11","58.11","1","1","1","1","1","1","1","1"
"4","4","58.12","58.12","1","1","1","1","1","1","1","1"
