CN 2021,BEC Rev. 4,START,END
03026925,112,01/01/1988,31/12/2011
03026931,112,01/01/1988,31/12/2011
03026933,112,01/01/1988,31/12/2011
03026935,112,01/01/1988,31/12/2011
03026941,112,01/01/1988,31/12/2011
03026945,112,01/01/1988,31/12/2011
03026951,112,01/01/1988,31/12/2011
03026955,112,01/01/1988,31/12/2011
03026961,112,01/01/1988,31/12/2011
03026965,112,01/01/1988,31/12/1996
03026966,112,01/01/1997,31/12/2011
03026967,112,01/01/1997,31/12/2011
03026968,112,01/01/1997,31/12/2011
03026969,112,01/01/1997,31/12/2011
03026971,112,01/01/1988,31/12/1989
03026975,112,01/01/1988,31/12/2011
03026981,112,01/01/1988,31/12/2011
03026982,112,01/01/2010,31/12/2011
03026985,112,01/01/1988,31/12/2009
03026986,112,01/01/1995,31/12/2009
03026987,112,01/01/1991,31/12/2006
03026988,112,01/01/2002,31/12/2006
03026991,112,01/01/1993,31/12/2011
03026992,112,01/01/1995,31/12/2011
03026993,112,01/01/1995,31/12/2000
03026994,112,01/01/1996,31/12/2011
03026995,112,01/01/1996,31/12/2011
03026996,112,01/01/1995,31/12/1995
03026997,112,01/01/1993,31/12/1994
03026998,112,01/01/2001,31/12/2001
03026999,112,01/01/2002,31/12/2011
03027000,122,01/01/1988,31/12/2011
03027100,112,01/01/2012,31/12/2500
03027200,112,01/01/2012,31/12/2500
03027300,112,01/01/2017,31/12/2500
03027400,112,01/01/2012,31/12/2500
03027900,112,01/01/2012,31/12/2500
03028110,112,01/01/2012,31/12/2016
03028115,112,01/01/2017,31/12/2500
03028120,112,01/01/2012,31/12/2016
03028130,112,01/01/2017,31/12/2500
03028140,112,01/01/2017,31/12/2500
03028180,112,01/01/2017,31/12/2500
03028190,112,01/01/2012,31/12/2016
03028200,112,01/01/2012,31/12/2500
03028300,112,01/01/2012,31/12/2500
03028410,112,01/01/2012,31/12/2500
03028490,112,01/01/2012,31/12/2500
03028510,112,01/01/2012,31/12/2500
03028530,112,01/01/2012,31/12/2500
03028590,112,01/01/2012,31/12/2500
03028910,112,01/01/2017,31/12/2500
03028921,112,01/01/2017,31/12/2500
03028929,112,01/01/2017,31/12/2500
03028931,112,01/01/2012,31/12/2500
03028939,112,01/01/2012,31/12/2500
03028940,112,01/01/2012,31/12/2500
03028950,112,01/01/2012,31/12/2500
03028960,112,01/01/2012,31/12/2500
03028990,112,01/01/2017,31/12/2500
03029000,122,01/01/2012,31/12/2016
03029100,122,01/01/2017,31/12/2500
03029200,112,01/01/2017,31/12/2500
03029900,122,01/01/2017,31/12/2500
03031000,122,01/01/1988,31/12/2001
03031100,122,01/01/2002,31/12/2500
03031200,122,01/01/2012,31/12/2500
03031300,122,01/01/2012,31/12/2500
03031410,122,01/01/2012,31/12/2500
03031420,122,01/01/2012,31/12/2500
03031490,122,01/01/2012,31/12/2500
03031900,122,01/01/2012,31/12/2500
03032100,122,01/01/1988,31/12/1995
03032110,122,01/01/1996,31/12/2011
03032120,122,01/01/2003,31/12/2011
03032180,122,01/01/2003,31/12/2011
03032190,122,01/01/1996,31/12/2002
03032200,122,01/01/1988,31/12/2011
03032300,122,01/01/2012,31/12/2500
03032400,122,01/01/2012,31/12/2500
03032500,122,01/01/2017,31/12/2500
03032600,122,01/01/2012,31/12/2500
03032900,122,01/01/2012,31/12/2500
03033110,122,01/01/1988,31/12/2500
03033130,122,01/01/1988,31/12/2500
03033190,122,01/01/1988,31/12/2500
03033200,122,01/01/1988,31/12/2500
03033300,122,01/01/1988,31/12/2500
03033400,122,01/01/2012,31/12/2500
03033910,122,01/01/1988,31/12/2500
03033920,122,01/01/1990,31/12/2003
03033930,122,01/01/1995,31/12/2500
03033950,122,01/01/2012,31/12/2500
03033970,122,01/01/2004,31/12/2011
03033980,122,01/01/1995,31/12/2003
03033985,122,01/01/2012,31/12/2500
03033990,122,01/01/1988,31/12/1994
03034110,122,01/01/2010,31/12/2500
03034111,122,01/01/1988,31/12/2009
03034113,122,01/01/1988,31/12/2009
03034119,122,01/01/1988,31/12/2009
03034190,122,01/01/1988,31/12/2500
03034211,122,01/01/1988,31/12/1989
03034212,122,01/01/1990,31/12/2016
03034218,122,01/01/1990,31/12/2016
03034219,122,01/01/1988,31/12/1989
03034220,122,01/01/2017,31/12/2500
03034231,122,01/01/1988,31/12/1989
03034232,122,01/01/1990,31/12/2009
03034238,122,01/01/1990,31/12/2009
03034239,122,01/01/1988,31/12/1989
03034242,122,01/01/2010,31/12/2016
03034248,122,01/01/2010,31/12/2016
03034251,122,01/01/1988,31/12/1989
03034252,122,01/01/1990,31/12/2009
03034258,122,01/01/1990,31/12/2009
03034259,122,01/01/1988,31/12/1989
03034290,122,01/01/1988,31/12/2500
03034310,122,01/01/2010,31/12/2500
03034311,122,01/01/1988,31/12/2009
03034313,122,01/01/1988,31/12/2009
03034319,122,01/01/1988,31/12/2009
03034390,122,01/01/1988,31/12/2500
03034410,122,01/01/2010,31/12/2500
03034411,122,01/01/2002,31/12/2009
03034413,122,01/01/2002,31/12/2009
03034419,122,01/01/2002,31/12/2009
03034490,122,01/01/2002,31/12/2500
03034510,122,01/01/2010,31/12/2011
03034511,122,01/01/2002,31/12/2009
03034512,122,01/01/2012,31/12/2500
03034513,122,01/01/2002,31/12/2009
03034518,122,01/01/2012,31/12/2500
03034519,122,01/01/2002,31/12/2009
03034590,122,01/01/2002,31/12/2011
03034591,122,01/01/2012,31/12/2500
03034599,122,01/01/2012,31/12/2500
03034610,122,01/01/2010,31/12/2500
03034611,122,01/01/2002,31/12/2009
03034613,122,01/01/2002,31/12/2009
03034619,122,01/01/2002,31/12/2009
03034690,122,01/01/2002,31/12/2500
03034911,122,01/01/1988,31/12/1993
03034913,122,01/01/1988,31/12/1993
03034919,122,01/01/1988,31/12/1993
03034920,122,01/01/2012,31/12/2500
03034921,122,01/01/1994,31/12/2001
03034923,122,01/01/1994,31/12/2001
03034929,122,01/01/1994,31/12/2001
03034930,122,01/01/2010,31/12/2011
03034931,122,01/01/2002,31/12/2009
03034933,122,01/01/2002,31/12/2009
03034939,122,01/01/2002,31/12/2009
03034941,122,01/01/1994,31/12/2001
03034943,122,01/01/1994,31/12/2001
03034949,122,01/01/1994,31/12/2001
03034980,122,01/01/2002,31/12/2011
03034985,122,01/01/2012,31/12/2500
03034990,122,01/01/1988,31/12/2001
03035000,122,01/01/2000,31/12/2006
03035005,122,01/01/1996,31/12/1999
03035010,122,01/01/1988,31/12/1999
03035090,122,01/01/1988,31/12/1995
03035098,122,01/01/1996,31/12/1999
03035100,122,01/01/2007,31/12/2500
03035210,122,01/01/2007,31/12/2011
03035230,122,01/01/2007,31/12/2011
03035290,122,01/01/2007,31/12/2011
03035310,122,01/01/2012,31/12/2500
03035330,122,01/01/2012,31/12/2500
03035390,122,01/01/2012,31/12/2500
03035410,122,01/01/2012,31/12/2500
03035490,122,01/01/2012,31/12/2500
03035510,122,01/01/2012,31/12/2500
03035530,122,01/01/2012,31/12/2500
03035590,122,01/01/2012,31/12/2500
03035600,122,01/01/2012,31/12/2500
03035700,122,01/01/2012,31/12/2500
03035910,122,01/01/2017,31/12/2500
03035921,122,01/01/2017,31/12/2500
03035929,122,01/01/2017,31/12/2500
03035990,122,01/01/2017,31/12/2500
03036010,122,01/01/1988,31/12/1988
03036011,122,01/01/1989,31/12/2006
03036019,122,01/01/1989,31/12/2006
03036090,122,01/01/1988,31/12/2006
03036100,122,01/01/2007,31/12/2011
03036200,122,01/01/2007,31/12/2011
03036310,122,01/01/2012,31/12/2500
03036330,122,01/01/2012,31/12/2500
03036390,122,01/01/2012,31/12/2500
03036400,122,01/01/2012,31/12/2500
03036500,122,01/01/2012,31/12/2500
03036611,122,01/01/2012,31/12/2500
03036612,122,01/01/2012,31/12/2500
03036613,122,01/01/2012,31/12/2500
03036619,122,01/01/2012,31/12/2500
03036690,122,01/01/2012,31/12/2500
03036700,122,01/01/2012,31/12/2500
03036810,122,01/01/2012,31/12/2500
03036890,122,01/01/2012,31/12/2500
03036910,122,01/01/2012,31/12/2500
03036930,122,01/01/2012,31/12/2500
03036950,122,01/01/2012,31/12/2500
03036970,122,01/01/2012,31/12/2500
03036980,122,01/01/2012,31/12/2500
03036990,122,01/01/2012,31/12/2500
03037110,122,01/01/1988,31/12/2011
03037130,122,01/01/1988,31/12/2011
03037180,122,01/01/2000,31/12/2011
03037190,122,01/01/1996,31/12/1999
03037191,122,01/01/1988,31/12/1999
03037198,122,01/01/1996,31/12/1999
03037199,122,01/01/1988,31/12/1995
03037200,122,01/01/1988,31/12/2011
03037300,122,01/01/1988,31/12/2011
03037410,122,01/01/1996,31/12/1999
03037411,122,01/01/1988,31/12/1999
03037419,122,01/01/1988,31/12/1995
03037420,122,01/01/1996,31/12/1999
03037430,122,01/01/2000,31/12/2011
03037490,122,01/01/1988,31/12/2011
03037510,122,01/01/1988,31/12/1989
03037520,122,01/01/1990,31/12/2011
03037550,122,01/01/1990,31/12/2011
03037560,122,01/01/2010,31/12/2011
03037590,122,01/01/1988,31/12/2009
03037595,122,01/01/2010,31/12/2011
03037600,122,01/01/1988,31/12/2011
03037700,122,01/01/1988,31/12/2011
03037810,122,01/01/1988,31/12/1996
03037811,122,01/01/1997,31/12/2011
03037812,122,01/01/1997,31/12/2011
03037813,122,01/01/1997,31/12/2011
03037819,122,01/01/1997,31/12/2011
03037890,122,01/01/1988,31/12/2011
03037911,122,01/01/1988,31/12/2011
03037919,122,01/01/1988,31/12/2011
03037920,122,01/01/2010,31/12/2011
03037921,122,01/01/1988,31/12/2009
03037923,122,01/01/1988,31/12/2009
03037929,122,01/01/1988,31/12/2009
03037931,122,01/01/1988,31/12/2011
03037935,122,01/01/1988,31/12/2011
03037937,122,01/01/1988,31/12/2011
03037941,122,01/01/1988,31/12/2011
03037945,122,01/01/1988,31/12/2011
03037951,122,01/01/1988,31/12/2011
03037955,122,01/01/1988,31/12/2011
03037958,122,01/01/2000,31/12/2011
03037960,122,01/01/1996,31/12/1999
03037961,122,01/01/1988,31/12/1999
03037962,122,01/01/1996,31/12/1999
03037963,122,01/01/1988,31/12/1995
03037965,122,01/01/1988,31/12/2011
03037971,122,01/01/1988,31/12/2011
03037973,122,01/01/1988,31/12/1989
03037975,122,01/01/1988,31/12/2011
03037981,122,01/01/1988,31/12/2011
03037983,122,01/01/1988,31/12/2011
03037985,122,01/01/1995,31/12/2011
03037987,122,01/01/1991,31/12/2006
03037988,122,01/01/2000,31/12/2006
03037991,122,01/01/1993,31/12/2011
03037992,122,01/01/1995,31/12/2011
03037993,122,01/01/1995,31/12/2011
03037994,122,01/01/1995,31/12/2011
03037995,122,01/01/1995,31/12/2000
03037996,122,01/01/1995,31/12/1999
03037997,122,01/01/1993,31/12/1994
03037998,122,01/01/2001,31/12/2011
03037999,122,01/01/2000,31/12/2000
03038000,122,01/01/1988,31/12/1996
03038010,122,01/01/1997,31/12/2011
03038090,122,01/01/1997,31/12/2011
03038110,122,01/01/2012,31/12/2016
03038115,122,01/01/2017,31/12/2500
03038120,122,01/01/2012,31/12/2016
03038130,122,01/01/2017,31/12/2500
03038140,122,01/01/2017,31/12/2500
03038190,122,01/01/2017,31/12/2500
03038200,122,01/01/2012,31/12/2500
03038300,122,01/01/2012,31/12/2500
03038410,122,01/01/2012,31/12/2500
03038490,122,01/01/2012,31/12/2500
03038910,122,01/01/2017,31/12/2500
03038921,122,01/01/2017,31/12/2500
03038929,122,01/01/2017,31/12/2500
03038931,122,01/01/2012,31/12/2500
03038939,122,01/01/2012,31/12/2500
03038940,122,01/01/2012,31/12/2500
03038945,122,01/01/2012,31/12/2016
03038950,122,01/01/2012,31/12/2500
03038955,122,01/01/2012,31/12/2500
03038960,122,01/01/2012,31/12/2500
03038965,122,01/01/2012,31/12/2500
03038970,122,01/01/2012,31/12/2500
03038990,122,01/01/2017,31/12/2500
03039010,122,01/01/2012,31/12/2016
03039090,122,01/01/2012,31/12/2016
03039110,122,01/01/2017,31/12/2500
03039190,122,01/01/2017,31/12/2500
03039200,122,01/01/2017,31/12/2500
03039900,122,01/01/2017,31/12/2500
03041011,122,01/01/1988,31/12/2002
03041013,122,01/01/1988,31/12/2006
03041015,122,01/01/2003,31/12/2006
03041017,122,01/01/2003,31/12/2006
03041019,122,01/01/1988,31/12/2006
03041031,122,01/01/1988,31/12/2006
03041033,122,01/01/1993,31/12/2006
03041035,122,01/01/1993,31/12/2006
03041038,122,01/01/1993,31/12/2006
03041039,122,01/01/1988,31/12/1992
03041091,122,01/01/1988,31/12/2006
03041092,122,01/01/1990,31/12/1995
03041093,122,01/01/1990,31/12/1995
03041094,122,01/01/1996,31/12/1999
03041095,122,01/01/1996,31/12/1999
03041096,122,01/01/1996,31/12/1999
03041097,122,01/01/2000,31/12/2006
03041098,122,01/01/1990,31/12/2006
03041099,122,01/01/1988,31/12/1989
03041110,122,01/01/2007,31/12/2011
03041190,122,01/01/2007,31/12/2011
03041210,122,01/01/2007,31/12/2011
03041290,122,01/01/2007,31/12/2011
03041901,122,01/01/2010,31/12/2011
03041903,122,01/01/2010,31/12/2011
03041913,122,01/01/2007,31/12/2011
03041915,122,01/01/2007,31/12/2011
03041917,122,01/01/2007,31/12/2011
03041918,122,01/01/2010,31/12/2011
03041919,122,01/01/2007,31/12/2009
03041931,122,01/01/2007,31/12/2011
03041933,122,01/01/2007,31/12/2011
03041935,122,01/01/2007,31/12/2011
03041939,122,01/01/2007,31/12/2011
03041991,122,01/01/2007,31/12/2011
03041997,122,01/01/2007,31/12/2011
03041999,122,01/01/2007,31/12/2011
03042011,122,01/01/1988,31/12/2002
03042013,122,01/01/1988,31/12/2006
03042015,122,01/01/2003,31/12/2006
03042017,122,01/01/2003,31/12/2006
03042019,122,01/01/1988,31/12/2006
03042021,122,01/01/1988,31/12/2006
03042029,122,01/01/1988,31/12/2006
03042031,122,01/01/1988,31/12/2006
03042033,122,01/01/1988,31/12/2006
03042035,122,01/01/1988,31/12/2006
03042037,122,01/01/1988,31/12/2006
03042041,122,01/01/1988,31/12/2006
03042043,122,01/01/1988,31/12/2006
03042045,122,01/01/1988,31/12/2006
03042051,122,01/01/1988,31/12/2006
03042053,122,01/01/1988,31/12/2006
03042055,122,01/01/1997,31/12/2006
03042056,122,01/01/1997,31/12/2006
03042057,122,01/01/1988,31/12/1996
03042058,122,01/01/1997,31/12/2006
03042059,122,01/01/1988,31/12/2006
03042061,122,01/01/1988,31/12/2006
03042069,122,01/01/1988,31/12/2006
03042071,122,01/01/1988,31/12/2006
03042073,122,01/01/1988,31/12/2006
03042075,122,01/01/1988,31/12/2006
03042079,122,01/01/1988,31/12/2006
03042081,122,01/01/1988,31/12/2003
03042083,122,01/01/1988,31/12/2006
03042085,122,01/01/1990,31/12/2006
03042087,122,01/01/1991,31/12/2006
03042088,122,01/01/2000,31/12/2006
03042091,122,01/01/1995,31/12/2006
03042094,122,01/01/2004,31/12/2006
03042095,122,01/01/2000,31/12/2003
03042096,122,01/01/1995,31/12/1999
03042097,122,01/01/1991,31/12/1994
03042098,122,01/01/1990,31/12/1990
03042099,122,01/01/1988,31/12/1989
03042100,122,01/01/2007,31/12/2011
03042200,122,01/01/2007,31/12/2011
03042901,122,01/01/2010,31/12/2011
03042903,122,01/01/2010,31/12/2011
03042905,122,01/01/2010,31/12/2011
03042913,122,01/01/2007,31/12/2011
03042915,122,01/01/2007,31/12/2011
03042917,122,01/01/2007,31/12/2011
03042918,122,01/01/2010,31/12/2011
03042919,122,01/01/2007,31/12/2009
03042921,122,01/01/2007,31/12/2011
03042929,122,01/01/2007,31/12/2011
03042931,122,01/01/2007,31/12/2011
03042933,122,01/01/2007,31/12/2011
03042935,122,01/01/2007,31/12/2011
03042939,122,01/01/2007,31/12/2011
03042941,122,01/01/2007,31/12/2011
03042943,122,01/01/2007,31/12/2011
03042945,122,01/01/2007,31/12/2011
03042951,122,01/01/2007,31/12/2011
03042953,122,01/01/2007,31/12/2011
03042955,122,01/01/2007,31/12/2011
03042956,122,01/01/2007,31/12/2011
03042958,122,01/01/2007,31/12/2011
03042959,122,01/01/2007,31/12/2011
03042961,122,01/01/2007,31/12/2011
03042965,122,01/01/2010,31/12/2011
03042968,122,01/01/2010,31/12/2011
03042969,122,01/01/2007,31/12/2009
03042971,122,01/01/2007,31/12/2011
03042973,122,01/01/2007,31/12/2011
03042975,122,01/01/2007,31/12/2011
03042979,122,01/01/2007,31/12/2011
03042983,122,01/01/2007,31/12/2011
03042985,122,01/01/2007,31/12/2011
03042991,122,01/01/2007,31/12/2011
03042999,122,01/01/2007,31/12/2011
03043100,122,01/01/2012,31/12/2500
03043200,122,01/01/2012,31/12/2500
03043300,122,01/01/2012,31/12/2500
03043900,122,01/01/2017,31/12/2500
03044100,122,01/01/2012,31/12/2500
03044210,122,01/01/2012,31/12/2500
03044250,122,01/01/2012,31/12/2500
03044290,122,01/01/2012,31/12/2500
03044300,122,01/01/2012,31/12/2500
03044410,122,01/01/2012,31/12/2500
03044430,122,01/01/2012,31/12/2500
03044490,122,01/01/2012,31/12/2500
03044500,122,01/01/2012,31/12/2500
03044600,122,01/01/2012,31/12/2500
03044710,122,01/01/2017,31/12/2500
03044720,122,01/01/2017,31/12/2500
03044730,122,01/01/2017,31/12/2500
03044790,122,01/01/2017,31/12/2500
03044800,122,01/01/2017,31/12/2500
03044910,122,01/01/2017,31/12/2500
03044950,122,01/01/2012,31/12/2500
03044990,122,01/01/2017,31/12/2500
03045100,122,01/01/2017,31/12/2500
03045200,122,01/01/2012,31/12/2500
03045300,122,01/01/2012,31/12/2500
03045400,122,01/01/2012,31/12/2500
03045500,122,01/01/2012,31/12/2500
03045610,122,01/01/2017,31/12/2500
03045620,122,01/01/2017,31/12/2500
03045630,122,01/01/2017,31/12/2500
03045690,122,01/01/2017,31/12/2500
03045700,122,01/01/2017,31/12/2500
03045910,122,01/01/2017,31/12/2500
03045950,122,01/01/2012,31/12/2500
03045990,122,01/01/2017,31/12/2500
03046100,122,01/01/2012,31/12/2500
03046200,122,01/01/2012,31/12/2500
03046300,122,01/01/2012,31/12/2500
03046900,122,01/01/2017,31/12/2500
03047110,122,01/01/2012,31/12/2500
03047190,122,01/01/2012,31/12/2500
03047200,122,01/01/2012,31/12/2500
03047300,122,01/01/2012,31/12/2500
03047411,122,01/01/2012,31/12/2500
03047415,122,01/01/2012,31/12/2500
03047419,122,01/01/2012,31/12/2500
03047490,122,01/01/2012,31/12/2500
03047500,122,01/01/2012,31/12/2500
03047910,122,01/01/2012,31/12/2500
03047930,122,01/01/2012,31/12/2500
03047950,122,01/01/2012,31/12/2500
03047980,122,01/01/2012,31/12/2500
03047990,122,01/01/2012,31/12/2500
03048100,122,01/01/2012,31/12/2500
03048210,122,01/01/2012,31/12/2500
03048250,122,01/01/2012,31/12/2500
03048290,122,01/01/2012,31/12/2500
03048310,122,01/01/2012,31/12/2500
03048330,122,01/01/2012,31/12/2500
03048350,122,01/01/2012,31/12/2500
03048390,122,01/01/2012,31/12/2500
03048400,122,01/01/2012,31/12/2500
03048500,122,01/01/2012,31/12/2500
03048600,122,01/01/2012,31/12/2500
03048700,122,01/01/2012,31/12/2500
03048811,122,01/01/2017,31/12/2500
03048815,122,01/01/2017,31/12/2500
03048818,122,01/01/2017,31/12/2500
03048819,122,01/01/2017,31/12/2500
03048890,122,01/01/2017,31/12/2500
03048910,122,01/01/2017,31/12/2500
03048921,122,01/01/2012,31/12/2500
03048929,122,01/01/2012,31/12/2500
03048930,122,01/01/2012,31/12/2500
03048941,122,01/01/2012,31/12/2500
03048949,122,01/01/2012,31/12/2500
03048951,122,01/01/2012,31/12/2016
03048955,122,01/01/2012,31/12/2016
03048959,122,01/01/2012,31/12/2016
03048960,122,01/01/2012,31/12/2500
03048990,122,01/01/2017,31/12/2500
03049005,122,01/01/1994,31/12/2006
03049010,122,01/01/1988,31/12/2006
03049020,122,01/01/1996,31/12/1999
03049021,122,01/01/1988,31/12/1999
03049022,122,01/01/2000,31/12/2006
03049025,122,01/01/1988,31/12/1995
03049027,122,01/01/1996,31/12/1999
03049031,122,01/01/1988,31/12/2006
03049035,122,01/01/1988,31/12/2006
03049037,122,01/01/1988,31/12/1988
03049038,122,01/01/1989,31/12/2006
03049039,122,01/01/1989,31/12/2006
03049041,122,01/01/1988,31/12/2006
03049045,122,01/01/1988,31/12/2006
03049047,122,01/01/1988,31/12/2003
03049048,122,01/01/2004,31/12/2006
03049049,122,01/01/1988,31/12/2003
03049051,122,01/01/1988,31/12/2006
03049055,122,01/01/1988,31/12/2006
03049057,122,01/01/1988,31/12/2006
03049059,122,01/01/1988,31/12/2006
03049061,122,01/01/1994,31/12/2006
03049065,122,01/01/1991,31/12/2006
03049097,122,01/01/1994,31/12/2006
03049098,122,01/01/1990,31/12/1990
03049099,122,01/01/1988,31/12/1989
03049100,122,01/01/2007,31/12/2500
03049200,122,01/01/2007,31/12/2500
03049310,122,01/01/2017,31/12/2500
03049390,122,01/01/2017,31/12/2500
03049410,122,01/01/2012,31/12/2500
03049490,122,01/01/2012,31/12/2500
03049510,122,01/01/2012,31/12/2500
03049521,122,01/01/2012,31/12/2500
03049525,122,01/01/2012,31/12/2500
03049529,122,01/01/2012,31/12/2500
03049530,122,01/01/2012,31/12/2500
03049540,122,01/01/2012,31/12/2500
03049550,122,01/01/2012,31/12/2500
03049560,122,01/01/2012,31/12/2500
03049590,122,01/01/2012,31/12/2500
03049610,122,01/01/2017,31/12/2500
03049620,122,01/01/2017,31/12/2500
03049630,122,01/01/2017,31/12/2500
03049690,122,01/01/2017,31/12/2500
03049700,122,01/01/2017,31/12/2500
03049910,122,01/01/2017,31/12/2500
03049921,122,01/01/2017,31/12/2500
03049923,122,01/01/2007,31/12/2500
03049929,122,01/01/2007,31/12/2500
03049931,122,01/01/2007,31/12/2011
03049933,122,01/01/2007,31/12/2011
03049939,122,01/01/2007,31/12/2011
03049941,122,01/01/2007,31/12/2011
03049945,122,01/01/2007,31/12/2011
03049951,122,01/01/2007,31/12/2011
03049955,122,01/01/2007,31/12/2500
