"nace2","NAME","Parent","Include","Include_Also","Exclude"
"03.21","Meeresaquakultur","03.2","Diese Klasse umfasst: - Zucht von Meeresfischen einschließlich Meerwasser-Zierfischen - Erzeugung von Laich von zweischaligen Weichtieren (Austern, Muscheln usw.), Junghummern, Junggarnelen, Fischrogen und Setzlingen - Anbau von Algen und anderen essbaren Meerespflanzen - Haltung von Krustentieren, zweischaligen und anderen Weichtieren sowie sonstigen Wassertieren im Meereswasser","Diese Klasse umfasst ferner: - Aquakultur in Brackwasser - Aquakultur in salzwassergefüllten Tanks und Behältern - Betrieb von Seefisch-Zuchtbetrieben - Betrieb von Meereswürmerfarmen","Diese Klasse umfasst nicht: - Froschzucht (s. 03.22) - Betrieb von Fischteichen für Sportfischerei (s. 93.19)"
"03.22","Süßwasseraquakultur","03.2","Diese Klasse umfasst: - Zucht von Süßwasserfischen einschließlich Süßwasser-Zierfischen - Haltung von Krustentieren, zweischaligen und anderen Weichtieren sowie sonstigen Wassertieren im Süßwasser - Betrieb von Süßwasser-Fischzuchtbetrieben - Froschzucht",NA,"Diese Klasse umfasst nicht: - Aquakultur in salzwassergefüllten Tanks und Behältern (s. 03.21) - Betrieb von Fischteichen für Sportfischerei (s. 93.19)"
"05","Kohlenbergbau","B","Diese Abteilung umfasst die Gewinnung fester mineralischer Rohstoffe im Untertagebau und im Tagebau sowie Tätigkeiten (z. B. Sortieren, Waschen, Brikettieren usw.), die zu marktfähigen Produkten führen.",NA,"Diese Abteilung umfasst nicht die Kokereien (s. 19.10), Dienstleistungen für den Braunkohlenbergbau (s. 09.90) oder die Herstellung von Briketts (s. 19.20)"
"05.1","Steinkohlenbergbau","05",NA,NA,NA
"05.10","Steinkohlenbergbau","05.1","Diese Klasse umfasst: - Steinkohlenbergbau: Förderung im Untertage- und Tagebau, einschließlich der Förderung mittels Verflüssigung - Waschen, Klassieren, Sortieren, Mahlen, Verdichten usw. von Steinkohle zum Klassieren, zur Qualitätsverbesserung oder zur Erleichterung der Beförderung und Lagerung","Diese Klasse umfasst ferner: - Rückgewinnung von Steinkohle aus Abraum","Diese Klasse umfasst nicht: - Braunkohlebergbau (s. 05.20) - Torfgewinnung (s. 08.92) - Dienstleistungen für den Steinkohlenbergbau (s. 09.90) - Probebohrungen für den Steinkohlenbergbau (s. 09.90) - Herstellung von festen Brennstoffen in Koksöfen (s. 19.10) - Herstellung von Steinkohlenbriketts (s. 19.20) - Arbeiten zur Erschließung oder Vorbereitung von Grundstücken für den Bergbau auf Kohle (s. 43.12)"
"05.2","Braunkohlenbergbau","05",NA,NA,NA
"05.20","Braunkohlenbergbau","05.2","Diese Klasse umfasst: - Braunkohlenbergbau: Förderung im Untertage- und Tagebau, einschließlich der Förderung mittels Verflüssigung - Waschen, Entwässern, Mahlen, Verdichten usw. von Braunkohle zur Qualitätsverbesserung oder zur Erleichterung der Beförderung oder Lagerung",NA,"Diese Klasse umfasst nicht: - Steinkohlenbergbau (s. 05.10) - Torfgewinnung (s. 08.92) - Dienstleistungen für den Braunkohlenbergbau (s. 09.90) - Probebohrungen für den Kohlenbergbau (s. 09.90) - Herstellung von Braunkohlenbriketts (s. 19.20) - Arbeiten zur Erschließung oder Vorbereitung von Grundstücken für den Bergbau auf Kohle (s. 43.12)"
"06","Gewinnung von Erdöl und Erdgas","B","Neben Förderung von Erdöl umfasst diese Abteilung auch Gewinnung von Erdöl aus Ölschiefer und Ölsand, Gewinnung von Erdgas sowie Rückgewinnung von flüssigen Kohlenwasserstoffen. Diese Abteilung umfasst den Betrieb und/oder die Erschließung von Erdöl- und Erdgasfeldern. Dazu gehören auch Tätigkeiten wie Komplettierung und Ausrüstung von Bohrlöchern, Betrieb von Separatoren, Demulgatoren, Entsandern, Feldsammelleitungen für Rohöl sowie alle übrigen Tätigkeiten bei der Aufbereitung von Erdöl und Erdgas bis zum Ort des Abtransports von der Förderstelle.",NA,"Diese Abteilung umfasst nicht: - im Lohnauftrag ausgeführte Dienstleistungen im Zusammenhang mit Erdöl- und Erdgasfeldern (s. 09.10) - Prospektion auf Erdöl und Erdgas (s. 09.10) - Test- und Suchbohrungen (s. 09.10) - Raffination von Mineralölerzeugnissen (s. 19.20) - geophysikalische, geologische und seismische Prospektion (s. 71.12)"
"06.1","Gewinnung von Erdöl","06",NA,NA,NA
"06.10","Gewinnung von Erdöl","06.1","Diese Klasse umfasst: - Förderung von Erdöl","Diese Klasse umfasst ferner: - Förderung von bituminösen oder ölhaltigen Schiefern und Sanden - Gewinnung von Erdöl aus bituminösen Schiefern und Sanden - Verfahren zur Gewinnung von Rohöl: Dekantieren, Entsalzen, Entwässern, Stabilisieren usw.","Diese Klasse umfasst nicht: - Unterstützung bei der Förderung von Erdöl und Erdgas (s. 09.10) - Prospektion auf Erdöl und Erdgas (s. 09.10) - Mineralölverarbeitung (s. 19.20) - Gewinnung von Flüssiggas aus der Erdölraffination (s. 19.20) - Betrieb von Ölfernleitungen (s. 49.50)"
"06.2","Gewinnung von Erdgas","06",NA,NA,NA
"06.20","Gewinnung von Erdgas","06.2","Diese Klasse umfasst: - Förderung von gasförmigen Kohlenwasserstoffen (Erdgas) - Gewinnung von Kondensat - Entwässerung und Abscheidung flüssiger Kohlenwasserstoff-Fraktionen - Gasentschwefelung","Diese Klasse umfasst ferner: - Gewinnung von flüssigen Kohlenwasserstoffen durch Verflüssigung oder Pyrolyse","Diese Klasse umfasst nicht: - Unterstützung bei der Förderung von Erdöl und Erdgas (s. 09.10) - Prospektion auf Erdöl und Erdgas (s. 09.10) - Gewinnung von Flüssiggas aus der Erdölraffination (s. 19.20) - Herstellung von Industriegasen (s. 20.11) - Betrieb von Ölfernleitungen (s. 49.50)"
"07","Erzbergbau","B","Diese Abteilung umfasst den Bergbau auf metallische Mineralien (Erze) im Untertage- oder Tagebau, im Meeresbodenbergbau usw.","Diese Abteilung umfasst ferner: - Tätigkeiten der Aufbereitung und Anreicherung von Erz, wie das Brechen, Mahlen, Waschen, Trocknen, Sintern, Brennen oder Auslaugen von Erz, der Schweretrennung oder der Flotation","Diese Abteilung umfasst nicht: - Rösten von Eisenkies (s. 20.13) - Herstellung von Aluminiumoxid (s. 24.42) - Betrieb von Hochöfen (s. Abteilung 24)"
"07.1","Eisenerzbergbau","07",NA,NA,NA
"07.10","Eisenerzbergbau","07.1","Diese Klasse umfasst: - Gewinnung und Aufbereitung von Eisenerzen - Anreicherung und Pelletierung von Eisenerzen",NA,"Diese Klasse umfasst nicht: - Gewinnung und Aufbereitung von Pyriten und Magnetkies (außer Rösten) (s. 08.91)"
"07.2","NE-Metallerzbergbau","07","Diese Gruppe umfasst den Bergbau auf nichteisenhaltige Metallerze.",NA,NA
"07.21","Bergbau auf Uran- und Thoriumerze","07.2","Diese Klasse umfasst: - Gewinnung von Uran- und Thoriumerzen: Pechblende usw. - Konzentration dieser Erze - Herstellung von Uranoxidkonzentrat",NA,"Diese Klasse umfasst nicht: - Anreicherung von Uran- und Thoriumerzen (s. 20.13) - Herstellung von metallischem Uran aus Pechblende oder anderen Erzen (s. 24.46) - Schmelzen und Raffinieren von Uran (s. 24.46)"
"07.29","Sonstiger NE-Metallerzbergbau","07.2","Diese Klasse umfasst: - Gewinnung und Aufbereitung von NE-Metallerzen:   • Aluminiumerze (Bauxit), Kupfer-, Blei-, Zink-, Zinn-, Mangan-, Chrom-, Nickel-, Kobalt-, Molybdän-, Tantal-, Vanadium- und andere Erze   • Edelmetallerze: Gold-, Silber- und Platinerze",NA,"Diese Klasse umfasst nicht: - Gewinnung und Aufbereitung von Uran- und Thoriumerzen (s. 07.21) - Herstellung von Aluminiumoxid (s. 24.42) - Herstellung von Kupfer- oder Nickelmatte (s. 24.44, 24.45)"
"08","Gewinnung von Steinen und Erden, sonstiger Bergbau","B","Diese Abteilung umfasst neben dem Betrieb von Bergwerken und Steinbrüchen auch Baggern von Schwemmland, Zerkleinern von Steinen und Ausbeutung von Salzgärten. Die Erzeugnisse werden insbesondere verwendet beim Bau (z. B. Sand, Steine usw.), zur Herstellung von Baumaterial (z. B. Ton, Gips, Kalk usw.), Chemikalien usw.",NA,"Ausgeschlossen ist die Verarbeitung (außer Brechen, Mahlen, Schneiden, Waschen, Trocknen, Sortieren und Mischen) der gewonnenen Minerale."
"08.1","Gewinnung von Natursteinen, Kies, Sand, Ton und Kaolin","08",NA,NA,NA
"08.11","Gewinnung von Naturwerksteinen und Natursteinen, Kalk- und Gipsstein, Kreide und Schiefer","08.1","Diese Klasse umfasst: - Gewinnung, Rohbehauen und Sägen von Werk- und Bausteinen wie Marmor, Granit, Sandstein usw. - Brechen und Mahlen von Naturwerksteinen und Natursteinen - Gewinnung und Aufbereitung von Kalkstein und Dolomitstein - Gewinnung von Gipsstein und Anhydrit - Gewinnung von Kreide und Rohdolomit",NA,"Diese Klasse umfasst nicht: - Bergbau auf chemische und Düngemittelminerale (s. 08.91) - Herstellung von gebranntem Dolomit (s. 23.52) - Be- und Verarbeitung von Steinen außerhalb von Steinbrüchen (s. 23.70)"
"08.12","Gewinnung von Kies, Sand, Ton und Kaolin","08.1","Diese Klasse umfasst: - Gewinnung und Ausbaggern von Sanden und Kiesen aller Art - Brechen und Mahlen von Kies - Gewinnung von Sand - Gewinnung von keramischem und feuerfestem Ton sowie Kaolin",NA,"Diese Klasse umfasst nicht: - Gewinnung von bituminösen Sanden (s. 06.10)"
"08.9","Sonstiger Bergbau; Gewinnung von Steinen und Erden a. n. g.","08",NA,NA,NA
"08.91","Bergbau auf chemische und Düngemittelminerale","08.9","Diese Klasse umfasst: - Gewinnung von natürlichen Phosphaten und natürlichen Kalisalzen - Gewinnung von natürlichem Schwefel - Gewinnung und Aufbereitung von Schwefel- und Magnetkies, ohne Rösten - Gewinnung von natürlichem Bariumsulfat und -karbonat (Schwerspat und Witherit), natürlichem Borat, natürlichem Magnesiumsulfat (Kieserit) - Gewinnung von Farberden und Flussspat und anderen mineralischen Ausgangsstoffen für Chemikalien","Diese Klasse umfasst ferner: - Gewinnung von Guano","Diese Klasse umfasst nicht: - Gewinnung von Salz (s. 08.93) - Rösten von Eisenkies (s. 20.13) - Herstellung von Kunstdünger und Stickstoffverbindungen (s. 20.15)"
"08.92","Torfgewinnung","08.9","Diese Klasse umfasst: - Torfgewinnung - Aufbereitung von Torf zur Qualitätsverbesserung oder zur Vereinfachung der Beförderung oder Lagerung",NA,"Diese Klasse umfasst nicht: - Erbringung von Dienstleistungen bei der Torfgewinnung (s. 09.90) - Herstellung von Torfbriketts (s. 19.20) - Herstellung von Topferdemischungen aus Torf, Humus, Sand, Ton, mineralischen Düngemitteln usw. (s. 20.15) - Herstellung von Torfwaren (s. 23.99)"
"08.93","Gewinnung von Salz","08.9","Diese Klasse umfasst: - Salzbergbau, auch durch Aussolung und Pumpen - Salzgewinnung durch Verdunstung von Meerwasser oder Sole - Zerkleinern, Reinigen und Raffinieren von Rohsalz durch den Erzeuger",NA,"Diese Klasse umfasst nicht: - Verarbeitung von Salz zu Speisesalz, z. B. iodiertem Salz (s. 10.84) - Trinkwassergewinnung durch Verdunstung von Salzwasser (s. 36.00)"
"08.99","Gewinnung von Steinen und Erden a. n. g.","08.9","Diese Klasse umfasst: - Gewinnung von verschiedenen Mineralen und Rohstoffen:   • Schleifstoffe, Asbest, Kieselgur, natürlicher Grafit, Steatit (Talk), Feldspat usw. Naturasphalt; Asphaltite und Asphaltgestein; natürliches festes Bitumen   • Edelsteine, Quarz, Glimmer usw.",NA,NA
"09","Erbringung von Dienstleistungen für den Bergbau und für die Gewinnung von Steinen und Erden","B","Diese Abteilung umfasst im Lohnauftrag erbrachte spezialisierte Dienstleistungen zur Unterstützung des Bergbaus und der Gewinnung von Steinen und Erden. Hierzu zählen Erkundungsleistungen im Form herkömmlicher Prospektierungsmethoden, etwa das Erbohren von Bohrkernen und geologische Beobachtungen sowie Bohrungen jeder Art zur Gewinnung von Öl sowie von metallischen und nichtmetallischen Mineralen. Weitere typische Dienstleistungen sind der Bau von Fundamenten von Öl- und Gasbohrungen, das Zementieren von Mantelrohren für Öl- und Gasbohrungen, Spülen und Molchen von Öl- und Gasbohrungen, Entwässern und Auspumpen von Bergwerken, Abraumbeseitigung für Bergwerke usw.",NA,NA
"09.1","Erbringung von Dienstleistungen für die Gewinnung von Erdöl und Erdgas","09",NA,NA,NA
"09.10","Erbringung von Dienstleistungen für die Gewinnung von Erdöl und Erdgas","09.1","Diese Klasse umfasst: - Dienstleistungen, die gegen Entgelt oder auf sonstiger vertraglicher Grundlage auf den Erdöl- und Erdgasfeldern erbracht werden:   • Erkundungsdienstleistungen im Zusammenhang mit der Öl- oder Gasförderung, z. B. in Form herkömmlicher Prospektionsmethoden, etwa durch geologische Beobachtungen auf höffigem Gebiet   • Test-, Erweiterungs-, Produktions- und Hilfsbohrungen; Ansetzen von Bohrungen, Montage, Reparatur und Abbau von Bohranlagen; Zementieren und Verfüllen von Bohrlöchern für Öl- und Gasbohrungen; Auspumpen von Bohrlöchern; Verschließen und Stilllegen von Bohrlöchern usw.   • Verflüssigung und Wiederverdampfung von Erdgas an der Förderstätte zwecks Beförderung   • Entwässern und Auspumpen im Lohnauftrag   • Testbohrungen bei der Öl- oder Gasförderung","Diese Klasse umfasst ferner: - Brandbekämpfungsleistungen auf Öl- und Gasfeldern","Diese Klasse umfasst nicht: - von den Betreibern von Öl- oder Gasfeldern selbst erbrachte Dienstleistungen (s. 06.10, 06.20) - spezialisierte Reparatur von Bergwerksmaschinen (s. 33.12) - Verflüssigung und Wiederverdampfung von Erdgas, nicht an der Förderstätte, zu Transportzwecken (s. 52.21) - geophysikalische, geologische und seismische Prospektion (s. 71.12)"
"09.9","Erbringung von Dienstleistungen für den sonstigen Bergbau und die Gewinnung von Steinen und Erden","09",NA,NA,NA
"09.90","Erbringung von Dienstleistungen für den sonstigen Bergbau und die Gewinnung von Steinen und Erden","09.9","Diese Klasse umfasst: - im Lohnauftrag erbrachte Dienstleistungen, die für Bergbautätigkeiten der Abteilungen 05, 07 und 08 benötigt werden   • Erkundungsdienstleistungen; z. B. herkömmliche Prospektierungsmethoden, etwa das Erbohren von Bohrkernen und geologische Beobachtungen auf höffigem Gebiet   • Entwässern und Auspumpen im Lohnauftrag   • Ausführen von Test- und Suchbohrungen",NA,"Diese Klasse umfasst nicht: - Betrieb von Bergwerken oder Steinbrüchen im Lohnauftrag (s. Abteilung 05, 07 oder 08) - Spezialisierte Reparatur von Bergwerksmaschinen (s. 33.12) - Dienstleistungen der geophysikalischen Prospektierung (s. 71.12)"
"10","Herstellung von Nahrungs- und Futtermitteln","C","Diese Abteilung umfasst die Verarbeitung von Erzeugnissen der Landwirtschaft, Forstwirtschaft und Fischerei zu Nahrungs- und Futtermitteln, sowie die Herstellung verschiedener Halbwaren, die noch keine Nahrungs- und Futtermittel darstellen. Häufig entstehen auch Nebenerzeugnisse von mehr oder weniger hohem Wert (z. B. Häute aus der Schlachtung oder Ölkuchen aus der Ölerzeugung).  Die einzelnen Unterteilungen stellen auf die verschiedenen hergestellten Erzeugnisse ab: Fleisch, Fisch, Obst und Gemüse, Öle und Fette, Milcherzeugnisse, Mühlenerzeugnisse, Futtermittel und sonstige Nahrungsmittel.   Die Produktion kann auf eigene Rechnung oder im Auftrag Dritter (z. B. Lohnschlachtung) erfolgen.  Einige Tätigkeiten werden zur Herstellung von Waren gezählt, selbst wenn man diese auch als Einzelhandelstätigkeit im eigenen Ladengeschäft des Herstellers auffassen könnte (z. B. Bäckereien, Konditoreien und Fleischverarbeitung). Sofern jedoch nur eine geringfügige Verarbeitung erfolgt, die keine wirkliche Umwandlung darstellt wird die Einheit dem Handel in Abschnitt G zugeordnet.  Die Zubereitung von Nahrungsmitteln zum sofortigen Verzehr an Ort und Stelle ist in Abteilung 56 (Gastronomie) eingeordnet.  Die Verarbeitung von Schlachtabfällen und –nebenerzeugnissen zu Futtermitteln wird in 10.9 eingeordnet, die Verarbeitung von Nahrungsmittel- und Getränkeabfällen zu Sekundärrohstoffen hingegen in 38.3 und die Entsorgung solcher Abfälle in 38.21.",NA,"Diese Abteilung umfasst nicht die Zubereitung von Speisen zum sofortigen Verzehr, etwa in Speisegaststätten."
"10.1","Schlachten und Fleischverarbeitung","10",NA,NA,NA
"10.11","Schlachten (ohne Schlachten von Geflügel)","10.1","Diese Klasse umfasst: - Betrieb von Schlachthäusern, in denen geschlachtet sowie Fleisch zugerichtet und verpackt wird: Rinder, Schweine, Lämmer, Hammel, Kamele usw. - Herstellung von Frisch- und Gefrierfleisch, in Schlachtkörpern - Herstellung von Frisch- und Gefrierfleisch, in Stücken","Diese Klasse umfasst ferner: - Schlachtung und Verarbeitung von Walen an Land oder auf dazu bestimmten Fischereifahrzeugen - Gewinnung von Fellen und Häuten, einschließlich Borsten und Haaren, in Schlachthäusern - Auslassen von Speck und anderen essbaren tierischen Fetten - Verarbeitung von Schlachtabfällen - Erzeugung von Hautwolle","Diese Klasse umfasst nicht: - Auslassen von Geflügelfetten (s. 10.12) - Verpacken von Fleisch (s. 82.92)"
"10.12","Schlachten von Geflügel","10.1","Diese Klasse umfasst: - Betrieb von Schlachthäusern, in denen Geflügel geschlachtet, zugerichtet und verpackt wird - Herstellung von frischem oder gefrorenem Geflügelfleisch in Einzelportionen - Auslassen von Geflügelfetten","Diese Klasse umfasst ferner: - Gewinnung von Federn und Daunen","Diese Klasse umfasst nicht: - Verpacken von Fleisch (s. 82.92)"
"10.13","Fleischverarbeitung","10.1","Diese Klasse umfasst: - Herstellung von getrocknetem, gesalzenem oder geräuchertem Fleisch - Herstellung von Fleischerzeugnissen wie:   • Salami, ""Andouillettes"", Zervelatwurst, Bologneser Wurst und anderen Würsten, Pasteten, Fleisch in Aspik, Schmalzfleisch und anderen Fleischkonserven, Kochschinken",NA,"Diese Klasse umfasst nicht: - Herstellung von gefrorenen zubereiteten Fleisch- und Geflügelgerichten (s. 10.85) - Herstellung von Fleischsuppen und -Brühen (s. 10.89) - Großhandel mit Fleisch und Fleischwaren (s. 46.32) - Verpacken von Fleisch (s. 82.92)"
"10.2","Fischverarbeitung","10",NA,NA,NA
"10.20","Fischverarbeitung","10.2","Diese Klasse umfasst: - Konservierung von Fisch, Krebstieren und Weichtieren: Gefrieren, Tiefkühlen, Trocknen, Kochen, Räuchern, Salzen, Einlegen in Lake, Verarbeitung zu Konserven usw. - Herstellung von Erzeugnissen aus Fisch, Krebstieren und Weichtieren: Kochfisch, Fischfilets, Fischrogen, Kaviar, Kaviarersatz usw. - Herstellung von Fischmehl als Nahrungsmittel für Menschen oder als Futtermittel - Herstellung von nichtgenießbaren Mehlen und Extrakten von Fischen und anderen Wassertieren","Diese Klasse umfasst ferner: - Tätigkeiten von Spezialschiffen für die Fischverarbeitung und -konservierung - Verarbeitung von Seealgen","Diese Klasse umfasst nicht: - Verarbeitung und Haltbarmachung von Fisch auf Fischereifahrzeugen (s. 03.11) - Verarbeitung von Walen an Land oder auf dazu bestimmten Fischereifahrzeugen (s. 10.11) - Herstellung von Ölen und Fetten aus Meerestieren (s. 10.41) - Herstellung von gefrorenen zubereiteten Fischgerichten (s. 10.85) - Herstellung von Fischsuppen (s. 10.89)"
