CN 2021,PRODCOM 2021,YEAR,PRODTYPE,CN-Split
85423269,26113065,2021,S,
85423275,26113065,2021,S,
85423290,26113067,2021,S,
85423310,26113080,2021,S,
85423390,26113080,2021,S,
85423911,26113091,2021,S,
85423919,26113091,2021,S,
85423990,26113094,2021,S,
85221000,26114010,2021,S,
85409100,26114040,2021,S,
85409900,26114040,2021,S,
85419000,26114070,2021,S,
85429000,26114090,2021,S,
85340011,26115020,2021,S,
85340019,26115050,2021,S,
85340090,26121080,2021,S,
84718000,26122000,2021,S,a
85235200,26123000,2021,S,
84713000,26201100,2021,S,
84729080,26201200,2021,S,a
84714100,26201300,2021,S,
84714900,26201400,2021,S,
84715000,26201500,2021,S,
84433210,26201610,2021,S,
84433280,26201620,2021,S,
,26201640,2021,S,
84716060,26201650,2021,S,
84716070,26201660,2021,S,
85284200,26201700,2021,S,
85285210,26201700,2021,S,
85286200,26201700,2021,S,
84433100,26201800,2021,S,
84717020,26202100,2021,S,
84717030,26202100,2021,S,
84717050,26202100,2021,S,
84717070,26202100,2021,S,
84717080,26202100,2021,S,
84717098,26202100,2021,S,
85235110,26202200,2021,S,
84718000,26203000,2021,S,b
84719000,26203000,2021,S,
84733020,26204000,2021,S,
84733080,26204000,2021,S,
84735020,26204000,2021,S,
84735080,26204000,2021,S,
85177000,263000Z0,2021,S,
85256000,26301100,2021,S,
85255000,26301200,2021,S,
85258011,26301300,2021,S,
85258019,26301300,2021,S,
85171100,26302100,2021,S,
85171200,26302200,2021,S,
85176100,26302310,2021,S,
85176200,26302320,2021,S,
85171800,26302330,2021,S,
85176910,26302330,2021,S,
85176930,26302340,2021,S,a
85176920,26302370,2021,S,
85176990,26302370,2021,S,
85195000,26302370,2021,S,
85177000,26303000,2021,S,a
85291011,26304010,2021,S,
85291030,26304035,2021,S,a
85291030,26304039,2021,S,b
85177000,26304040,2021,S,b
85291065,26304050,2021,S,
85291069,26304060,2021,S,
85291080,26304060,2021,S,
85291095,26304060,2021,S,
85299015,26304065,2021,S,
85299041,26304070,2021,S,
85299049,26304070,2021,S,
85299092,26304070,2021,S,
85291030,263040Z0,2021,S,
85311095,26305020,2021,S,
85311030,26305080,2021,S,
85271200,26401100,2021,S,
85271300,26401100,2021,S,
85271900,26401100,2021,S,
85279100,26401100,2021,S,
85279200,26401100,2021,S,
85279900,26401100,2021,S,
85272120,26401270,2021,S,
85272152,26401270,2021,S,
85272159,26401270,2021,S,
85272170,26401270,2021,S,
85272192,26401270,2021,S,
85272198,26401270,2021,S,
85272900,26401290,2021,S,
85287111,26402020,2021,S,
85287115,26402020,2021,S,
85287119,26402020,2021,S,
85287210,26402040,2021,S,
85287191,26402090,2021,S,
85287199,26402090,2021,S,
85287220,26402090,2021,S,
85287230,26402090,2021,S,
85287240,26402090,2021,S,
85287260,26402090,2021,S,
85287280,26402090,2021,S,
85287300,26402090,2021,S,
85192010,26403100,2021,S,
85192091,26403100,2021,S,
85192099,26403100,2021,S,
85193000,26403100,2021,S,
85198100,26403100,2021,S,a
85198900,26403100,2021,S,
85198100,26403200,2021,S,b
85211020,26403300,2021,S,
85211095,26403300,2021,S,
85219000,26403300,2021,S,
85258091,26403300,2021,S,
85258099,26403300,2021,S,
85284900,26403400,2021,S,
85285291,26403400,2021,S,
85285299,26403400,2021,S,
85285900,26403400,2021,S,
85286920,26403400,2021,S,
85286980,26403400,2021,S,
85181000,26404100,2021,S,
85182100,26404235,2021,S,
85182200,26404237,2021,S,
85182900,26404239,2021,S,
85183000,26404270,2021,S,
85184000,26404355,2021,S,a
85184000,26404359,2021,S,b
85185000,26404370,2021,S,
85184000,264043Z0,2021,S,
85176930,26404400,2021,S,b
85229000,26405150,2021,S,a
85229000,26405170,2021,S,b
85189000,26405180,2021,S,
85299091,26405190,2021,S,
85229000,264051Z0,2021,S,
85299020,26405200,2021,S,
95045000,26406050,2021,S,
90302000,265100Z0,2021,S,
90303200,265100Z0,2021,S,
90303900,265100Z0,2021,S,
90308200,265100Z0,2021,S,
90308400,265100Z0,2021,S,
90308900,265100Z0,2021,S,
90141000,26511120,2021,S,
90142020,26511150,2021,S,
90142080,26511150,2021,S,
90148000,26511180,2021,S,
85269120,26511190,2021,S,
90152000,26511200,2021,S,
90154000,26511200,2021,S,
90158020,26511200,2021,S,
90158040,26511200,2021,S,
90158080,26511200,2021,S,
85261000,26512020,2021,S,
,26512050,2021,S,
85269180,26512060,2021,S,
85269200,26512080,2021,S,
90160010,26513100,2021,S,
90160090,26513100,2021,S,
90171010,26513200,2021,S,
90171090,26513200,2021,S,
90172005,26513200,2021,S,
90172010,26513200,2021,S,
90172039,26513200,2021,S,
90172090,26513200,2021,S,
90173000,26513300,2021,S,
90301000,26514100,2021,S,
90302000,26514200,2021,S,a
90303100,26514300,2021,S,
90303320,26514300,2021,S,
90303370,26514300,2021,S,
90304000,26514400,2021,S,
90302000,26514500,2021,S,b
90303200,26514500,2021,S,
90303900,26514500,2021,S,
90308200,26514500,2021,S,
90308400,26514500,2021,S,
90308900,26514500,2021,S,
90251180,26515110,2021,S,
90251900,26515135,2021,S,a
90251900,26515139,2021,S,b
90258020,26515150,2021,S,
90258040,26515175,2021,S,
90258080,26515179,2021,S,
90251900,265151Z0,2021,S,
90261021,26515235,2021,S,
90261029,26515239,2021,S,
90261081,26515255,2021,S,
90261089,26515259,2021,S,
90262020,26515271,2021,S,
90262040,26515274,2021,S,
90262080,26515279,2021,S,
90268020,26515283,2021,S,
90268080,26515289,2021,S,
90271010,26515313,2021,S,
90271090,26515319,2021,S,
90272000,26515320,2021,S,
90273000,26515330,2021,S,
90278020,26515381,2021,S,a
90278080,26515383,2021,S,a
90278020,26515395,2021,S,b
90278080,26515395,2021,S,b
90278020,265153Z0,2021,S,
90278080,265153Z0,2021,S,
90121000,26516100,2021,S,
90241020,26516200,2021,S,
90241040,26516200,2021,S,
90241080,26516200,2021,S,
90248000,26516200,2021,S,
90281000,26516330,2021,S,
90282000,26516350,2021,S,
90283011,26516370,2021,S,
90283019,26516370,2021,S,
90283090,26516370,2021,S,
90291000,26516430,2021,S,
90292031,26516453,2021,S,
90292038,26516455,2021,S,
90328100,26516500,2021,S,
90312000,26516620,2021,S,
90318020,26516690,2021,S,
90318080,26516690,2021,S,
90321020,26517015,2021,S,
90321080,26517019,2021,S,
90322000,26517030,2021,S,
90328900,26517090,2021,S,
,26518100,2021,S,
85299065,26518110,2021,S,
85299097,26518110,2021,S,
90159000,26518200,2021,S,
90179000,26518200,2021,S,
90259000,26518200,2021,S,
90269000,26518200,2021,S,
90279000,26518200,2021,S,a
90309000,26518200,2021,S,
90330010,26518200,2021,S,
90330090,26518200,2021,S,
90129000,26518300,2021,S,
90289010,26518433,2021,S,
90289090,26518435,2021,S,
90299000,26518450,2021,S,
90319000,26518530,2021,S,a
90329000,26518550,2021,S,
90149000,26518600,2021,S,
90249000,26518600,2021,S,
91011100,26521100,2021,S,
91011900,26521100,2021,S,
91012100,26521100,2021,S,
91012900,26521100,2021,S,
91019100,26521100,2021,S,
91019900,26521100,2021,S,
91021100,26521200,2021,S,
91021200,26521200,2021,S,
91021900,26521200,2021,S,
91022100,26521200,2021,S,
91022900,26521200,2021,S,
91029100,26521200,2021,S,
91029900,26521200,2021,S,
91040000,26521300,2021,S,
91031000,26521400,2021,S,
91039000,26521400,2021,S,
91051100,26521400,2021,S,
91051900,26521400,2021,S,
91052100,26521400,2021,S,
91052900,26521400,2021,S,
91059100,26521400,2021,S,
91059900,26521400,2021,S,
91081100,26522110,2021,S,
91081200,26522110,2021,S,
91081900,26522110,2021,S,
91082000,26522110,2021,S,
91089000,26522110,2021,S,
91091000,26522110,2021,S,
91099000,26522110,2021,S,
91101110,26522110,2021,S,
91101190,26522110,2021,S,
91101200,26522110,2021,S,
91101900,26522110,2021,S,
91109000,26522110,2021,S,
91111000,26522210,2021,S,
91112000,26522210,2021,S,
91118000,26522210,2021,S,
91119000,26522210,2021,S,
91122000,26522210,2021,S,
91129000,26522210,2021,S,
91141000,26522310,2021,S,
91143000,26522310,2021,S,
91144000,26522310,2021,S,
91149000,26522310,2021,S,
91061000,26522410,2021,S,
91069000,26522440,2021,S,
91070000,26522470,2021,S,
90221200,26601115,2021,S,
90221300,26601115,2021,S,
90221400,26601115,2021,S,
90221900,26601119,2021,S,
90222100,26601130,2021,S,
90222900,26601130,2021,S,
90223000,26601150,2021,S,
90229020,26601170,2021,S,
90229080,26601170,2021,S,
90181100,26601230,2021,S,
90181200,26601280,2021,S,
90181300,26601280,2021,S,
90181400,26601280,2021,S,
90181910,26601280,2021,S,
90181990,26601280,2021,S,
90182000,26601300,2021,S,
90214000,26601433,2021,S,
90219010,26601439,2021,S,
90215000,26601450,2021,S,
90063000,267000Z0,2021,S,
90064000,267000Z0,2021,S,
90065100,267000Z0,2021,S,
90065200,267000Z0,2021,S,
90065310,267000Z0,2021,S,
90065380,267000Z0,2021,S,
90065900,267000Z0,2021,S,
90021100,26701100,2021,S,
90063000,26701250,2021,S,
90065900,26701250,2021,S,a
85258030,26701300,2021,S,
90064000,26701400,2021,S,
90065100,26701400,2021,S,
90065200,26701400,2021,S,
90065310,26701400,2021,S,
90065380,26701400,2021,S,
90065900,26701400,2021,S,b
90071000,26701500,2021,S,
90072000,26701650,2021,S,
90066100,26701910,2021,S,
90066900,26701910,2021,S,
90085000,26701910,2021,S,
90101000,26701910,2021,S,
90105000,26701910,2021,S,
90106000,26701910,2021,S,
90069100,26701990,2021,S,
90069900,26701990,2021,S,
90079100,26701990,2021,S,
90079200,26701990,2021,S,
90089000,26701990,2021,S,
90109020,26701990,2021,S,
90109080,26701990,2021,S,
96200010,26701990,2021,S,
90019000,26702153,2021,S,
90029000,26702155,2021,S,
90021900,26702170,2021,S,
90012000,26702180,2021,S,
90022000,26702180,2021,S,
90051000,26702230,2021,S,
90058000,26702250,2021,S,
90111000,26702270,2021,S,
90112010,26702270,2021,S,
90112090,26702270,2021,S,
90118000,26702270,2021,S,
90131010,26702310,2021,S,
90131090,26702310,2021,S,
90132000,26702330,2021,S,
90138020,26702390,2021,S,
90138030,26702390,2021,S,
90138090,26702390,2021,S,
90151000,26702420,2021,S,
90275000,26702450,2021,S,
90278005,26702490,2021,S,
90292090,26702490,2021,S,
90314100,26702490,2021,S,
90314910,26702490,2021,S,
90314990,26702490,2021,S,
90059000,26702510,2021,S,
90119000,26702530,2021,S,
90139005,26702610,2021,S,
90139010,26702610,2021,S,
90139080,26702610,2021,S,
90279000,26702610,2021,S,b
90319000,26702630,2021,S,b
85232915,26801100,2021,S,
85234110,26801200,2021,S,
85234130,26801200,2021,S,
85234190,26801200,2021,S,
85235910,26801300,2021,S,
85238010,26801300,2021,S,
85232100,26801400,2021,S,
84718000,269900Z0,2021,S,
84719000,269900Z0,2021,S,
90139005,269900Z2,2021,S,
90139010,269900Z2,2021,S,
90139080,269900Z2,2021,S,
90159000,269900Z2,2021,S,
90179000,269900Z2,2021,S,
90259000,269900Z2,2021,S,
90269000,269900Z2,2021,S,
90279000,269900Z2,2021,S,
90309000,269900Z2,2021,S,
90330010,269900Z2,2021,S,
90330090,269900Z2,2021,S,
90319000,269900Z3,2021,S,
85176930,269900Z4,2021,S,
85011010,27111010,2021,S,
85011091,27111010,2021,S,
85011093,27111010,2021,S,
85011099,27111010,2021,S,
85013100,27111030,2021,S,
85013200,27111050,2021,S,
85013300,27111070,2021,S,
85013400,27111090,2021,S,
85012000,27112100,2021,S,
85014020,27112230,2021,S,
85014080,27112250,2021,S,
85015100,27112300,2021,S,
85015220,27112403,2021,S,
85015230,27112405,2021,S,
85015290,27112407,2021,S,
85015350,27112530,2021,S,
85015381,27112540,2021,S,
85015394,27112560,2021,S,
85015399,27112590,2021,S,
85016120,27112610,2021,S,
85016180,27112610,2021,S,
85016200,27112630,2021,S,
85016300,27112650,2021,S,
85016400,27112670,2021,S,
85021120,27113110,2021,S,
85021180,27113110,2021,S,
85021200,27113130,2021,S,
85021320,27113150,2021,S,
85021340,27113170,2021,S,
85021380,27113170,2021,S,
85022020,27113233,2021,S,
85022040,27113235,2021,S,
85022060,27113235,2021,S,
85022080,27113235,2021,S,
85023920,27113250,2021,S,
85023980,27113250,2021,S,
85024000,27113270,2021,S,
85042100,27114120,2021,S,
85042210,27114150,2021,S,
85042290,27114150,2021,S,
85042300,27114180,2021,S,
85043121,27114220,2021,S,
85043129,27114220,2021,S,
85043180,27114240,2021,S,
85043200,27114260,2021,S,
85043300,27114330,2021,S,
85043400,27114380,2021,S,
85041020,27115013,2021,S,
85041080,27115015,2021,S,
85044055,27115050,2021,S,
85045000,27115080,2021,S,
85030010,27116110,2021,S,
85030091,27116110,2021,S,
85030099,27116110,2021,S,a
85049011,27116203,2021,S,
85049013,27116205,2021,S,
85049017,27116205,2021,S,
85049090,27116208,2021,S,a
85351000,27121010,2021,S,
85352100,27121020,2021,S,
85352900,27121020,2021,S,
85353010,27121030,2021,S,
85353090,27121030,2021,S,
85354000,27121041,2021,S,a
85359000,27121090,2021,S,
85361010,27122130,2021,S,
85361050,27122150,2021,S,
85361090,27122170,2021,S,
85362010,27122230,2021,S,
85362090,27122250,2021,S,
85363010,27122330,2021,S,
85363030,27122350,2021,S,
85363090,27122370,2021,S,
85364110,27122433,2021,S,
85364190,27122435,2021,S,
85364900,27122450,2021,S,
85371010,27123130,2021,S,
85371091,27123150,2021,S,
85371095,27123170,2021,S,
85371098,27123170,2021,S,
85372091,27123203,2021,S,
85372099,27123205,2021,S,
85381000,27124030,2021,S,
85389011,27124090,2021,S,
85389019,27124090,2021,S,
85389091,27124090,2021,S,
85389099,27124090,2021,S,
,27201100,2021,S,
85061011,27201110,2021,S,
85061018,27201115,2021,S,
85061091,27201120,2021,S,
85061098,27201125,2021,S,
85063000,27201130,2021,S,
85064000,27201140,2021,S,
85065010,27201150,2021,S,
85065030,27201155,2021,S,
85065090,27201160,2021,S,
85066000,27201170,2021,S,
85068005,27201175,2021,S,
85068080,27201190,2021,S,
85069000,27201200,2021,S,
,27202100,2021,S,
85071020,27202110,2021,S,
85071080,27202120,2021,S,
,27202200,2021,S,
85072020,27202230,2021,S,
85072080,27202240,2021,S,
,27202300,2021,S,
85073020,27202310,2021,S,
85073080,27202320,2021,S,
85074000,27202330,2021,S,
85075000,27202340,2021,S,
85076000,27202350,2021,S,
85078000,27202395,2021,S,
,27202400,2021,S,
85079030,27202410,2021,S,
85079080,27202420,2021,S,
85447000,27311100,2021,S,
90011010,27311200,2021,S,
90011090,27311200,2021,S,
85441110,27321100,2021,S,
85441190,27321100,2021,S,
85441900,27321100,2021,S,
85442000,27321200,2021,S,
85444920,27321380,2021,S,
85444991,27321380,2021,S,
85444993,27321380,2021,S,
85444995,27321380,2021,S,
85444999,27321380,2021,S,
85446010,27321400,2021,S,
85446090,27321400,2021,S,
85365003,27331100,2021,S,
85365005,27331100,2021,S,
85365007,27331100,2021,S,
85365011,27331100,2021,S,
85365015,27331100,2021,S,
85365019,27331100,2021,S,
85365080,27331100,2021,S,
85366110,27331200,2021,S,
85366190,27331200,2021,S,
85366910,27331310,2021,S,
85366930,27331330,2021,S,
85366990,27331350,2021,S,
85369001,27331360,2021,S,
85369010,27331370,2021,S,
85367000,27331380,2021,S,
85369040,27331380,2021,S,
85369095,27331380,2021,S,
39259020,27331410,2021,S,
85472000,27331430,2021,S,
85391000,27401100,2021,S,
85392130,27401250,2021,S,
85392192,27401293,2021,S,
85392198,27401295,2021,S,
85392210,27401300,2021,S,
85392290,27401300,2021,S,
85392930,27401460,2021,S,
85392992,27401490,2021,S,
85392998,27401490,2021,S,
85393110,27401510,2021,S,
85393190,27401530,2021,S,
85393220,27401550,2021,S,
85393290,27401550,2021,S,
85393920,27401550,2021,S,
85393980,27401550,2021,S,
85394100,27401570,2021,S,
85394900,27401570,2021,S,
85131000,27402100,2021,S,
94052011,27402200,2021,S,
94052040,27402200,2021,S,
94052050,27402200,2021,S,
94052091,27402200,2021,S,
94052099,27402200,2021,S,
94055000,27402300,2021,S,
94056020,27402400,2021,S,
94056080,27402400,2021,S,
94051021,27402500,2021,S,
94051040,27402500,2021,S,
94051050,27402500,2021,S,
94051091,27402500,2021,S,
94051098,27402500,2021,S,
94054010,27403010,2021,S,
85122000,27403030,2021,S,
85395000,27403090,2021,S,
94053000,27403090,2021,S,
94054031,27403090,2021,S,
94054035,27403090,2021,S,
94054039,27403090,2021,S,
94054091,27403090,2021,S,
94054095,27403090,2021,S,
94054099,27403090,2021,S,
85399010,27404100,2021,S,
85399090,27404100,2021,S,
85139000,27404230,2021,S,
94059900,27404250,2021,S,
84181020,27511110,2021,S,
84181080,27511110,2021,S,
84182110,27511133,2021,S,
84182151,27511133,2021,S,
84182191,27511133,2021,S,
84182199,27511133,2021,S,
84182900,27511133,2021,S,
84182159,27511135,2021,S,
84183020,27511150,2021,S,
84183080,27511150,2021,S,
84184020,27511170,2021,S,
84184080,27511170,2021,S,
84221100,27511200,2021,S,
84501111,27511300,2021,S,
84501119,27511300,2021,S,
84501190,27511300,2021,S,
84501200,27511300,2021,S,
84501900,27511300,2021,S,
84512100,27511300,2021,S,
63011000,27511400,2021,S,
84145100,27511530,2021,S,
84146000,27511580,2021,S,
85081100,27512123,2021,S,
85081900,27512125,2021,S,
85094000,27512170,2021,S,
85098000,27512190,2021,S,
85101000,27512200,2021,S,
85102000,27512200,2021,S,
85103000,27512200,2021,S,
85163100,27512310,2021,S,
85163200,27512330,2021,S,
85163300,27512350,2021,S,
85164000,27512370,2021,S,
85086000,27512410,2021,S,
85167100,27512430,2021,S,
85167200,27512450,2021,S,
85167920,27512490,2021,S,
85167970,27512490,2021,S,
85161011,27512530,2021,S,
85161080,27512560,2021,S,
85162100,27512630,2021,S,
85162910,27512650,2021,S,
85162950,27512650,2021,S,
85162991,27512650,2021,S,
85162999,27512690,2021,S,
85165000,27512700,2021,S,
85166010,27512810,2021,S,
85166050,27512830,2021,S,
85166070,27512850,2021,S,
85166080,27512870,2021,S,
85166090,27512890,2021,S,
85168020,27512900,2021,S,
85168080,27512900,2021,S,
85087000,27513010,2021,S,
85099000,27513030,2021,S,
85109000,27513050,2021,S,
85169000,27513070,2021,S,
73211110,27521113,2021,S,
73211190,27521115,2021,S,
73211200,27521190,2021,S,
73211900,27521190,2021,S,
74181010,27521190,2021,S,
73218100,27521234,2021,S,
73218200,27521250,2021,S,
73218900,27521270,2021,S,
73229000,27521300,2021,S,
84191100,27521400,2021,S,
84191900,27521400,2021,S,
73219000,27522000,2021,S,
85437001,27901150,2021,S,
85437002,27901150,2021,S,
85437003,27901150,2021,S,
85437004,27901150,2021,S,
85437005,27901150,2021,S,
85437006,27901150,2021,S,
85437007,27901150,2021,S,
85437008,27901150,2021,S,
85437009,27901150,2021,S,
85437010,27901150,2021,S,
85437030,27901150,2021,S,
85437060,27901150,2021,S,
85437070,27901150,2021,S,
85437090,27901150,2021,S,
85469010,27901230,2021,S,
85469090,27901230,2021,S,
85479000,27901280,2021,S,
85451100,27901330,2021,S,
85451900,27901350,2021,S,
85452000,27901370,2021,S,
85459010,27901390,2021,S,
85459090,27901390,2021,S,
85312040,27902020,2021,S,
85312095,27902020,2021,S,
85312020,27902050,2021,S,
85318040,27902080,2021,S,
85318070,27902080,2021,S,
85151100,27903109,2021,S,
85151910,27903118,2021,S,
85151990,27903118,2021,S,
85152100,27903145,2021,S,
85152900,27903145,2021,S,
85153100,27903154,2021,S,
85153913,27903163,2021,S,
85153918,27903163,2021,S,
85153990,27903172,2021,S,
85158010,27903181,2021,S,
85158090,27903191,2021,S,
85159020,27903200,2021,S,
85159080,27903200,2021,S,
85309000,27903330,2021,S,
85319000,27903350,2021,S,
85439000,27903370,2021,S,
85489020,27903390,2021,S,
85489030,27903390,2021,S,
85489090,27903390,2021,S,
85044082,27904130,2021,S,
,27904133,2021,S,
85044030,27904140,2021,S,
85044084,27904153,2021,S,
85044088,27904155,2021,S,
85044090,27904170,2021,S,
85049090,27904190,2021,S,b
85030099,27904200,2021,S,b
85354000,27904300,2021,S,b
85444210,27904400,2021,S,
85444290,27904400,2021,S,
85431000,27904510,2021,S,
85432000,27904530,2021,S,
85052000,27904550,2021,S,
85059021,27904560,2021,S,
85059029,27904560,2021,S,
85059050,27904560,2021,S,
85059090,27904560,2021,S,
85437050,27904570,2021,S,
85321000,27905100,2021,S,
85322100,27905220,2021,S,
85322200,27905220,2021,S,
85322300,27905240,2021,S,
85322400,27905240,2021,S,
85322500,27905240,2021,S,
85322900,27905240,2021,S,
85323000,27905300,2021,S,
85332100,27906035,2021,S,
85332900,27906037,2021,S,
85333100,27906055,2021,S,
85333900,27906057,2021,S,
85331000,27906080,2021,S,
85334010,27906080,2021,S,
85334090,27906080,2021,S,
85301000,27907010,2021,S,
85308000,27907030,2021,S,
85329000,27908100,2021,S,
85339000,27908200,2021,S,
85354000,279900Z0,2021,S,
85030010,279900Z1,2021,S,
85030091,279900Z1,2021,S,
85030099,279900Z1,2021,S,
85049090,279900Z2,2021,S,
84072110,28111100,2021,S,
84072191,28111100,2021,S,
84072199,28111100,2021,S,
84072900,28111200,2021,S,
84079010,28111200,2021,S,
84079050,28111200,2021,S,
84079080,28111200,2021,S,
84079090,28111200,2021,S,
84082031,28111310,2021,S,
84082035,28111310,2021,S,
84082037,28111310,2021,S,
84081023,28111311,2021,S,
84081027,28111311,2021,S,
84081031,28111311,2021,S,
84081039,28111311,2021,S,
84081041,28111311,2021,S,
84081049,28111311,2021,S,
84081051,28111315,2021,S,
84081059,28111315,2021,S,
84081061,28111315,2021,S,
84081069,28111315,2021,S,
84081071,28111315,2021,S,
84081079,28111315,2021,S,
84081081,28111319,2021,S,
84081089,28111319,2021,S,
84081091,28111319,2021,S,
84081099,28111319,2021,S,
84089021,28111320,2021,S,
84089041,28111331,2021,S,
84089043,28111333,2021,S,
84089045,28111335,2021,S,
84089047,28111337,2021,S,
84089061,28111353,2021,S,
84089065,28111355,2021,S,
84089067,28111357,2021,S,
84089081,28111373,2021,S,
84089085,28111375,2021,S,
84089089,28111375,2021,S,
84061000,28112160,2021,S,
84068100,28112160,2021,S,
84068200,28112160,2021,S,
84101100,28112200,2021,S,
84101200,28112200,2021,S,
84101300,28112200,2021,S,
84118100,28112300,2021,S,
84118220,28112300,2021,S,
84118260,28112300,2021,S,
84118280,28112300,2021,S,
85023100,28112400,2021,S,
84069010,28113100,2021,S,
84069090,28113100,2021,S,
84109000,28113200,2021,S,
84119900,28113300,2021,S,
84099100,28114100,2021,S,
84099900,28114200,2021,S,
84122180,28121130,2021,S,
84123100,28121180,2021,S,
84122981,28121200,2021,S,
84122989,28121200,2021,S,
84123900,28121200,2021,S,
84128010,28121200,2021,S,
84128080,28121200,2021,S,
84135061,28121320,2021,S,
84136031,28121350,2021,S,
84136061,28121380,2021,S,
84811005,28121420,2021,S,
84812010,28121450,2021,S,
84812090,28121480,2021,S,
84135020,28121530,2021,S,
84136020,28121580,2021,S,
84122120,28121630,2021,S,
84122920,28121680,2021,S,
84129020,28122000,2021,S,
84129040,28122000,2021,S,
84129080,28122000,2021,S,
84131100,28131105,2021,S,
84131900,28131125,2021,S,
84132000,28131145,2021,S,
84133020,28131165,2021,S,
84133080,28131165,2021,S,
84134000,28131185,2021,S,
84135040,28131220,2021,S,
84135069,28131250,2021,S,
84135080,28131280,2021,S,
84136039,28131320,2021,S,
84136069,28131340,2021,S,
84136070,28131360,2021,S,
84136080,28131380,2021,S,
84137021,28131413,2021,S,
84137029,28131415,2021,S,
84137030,28131417,2021,S,
84137035,28131420,2021,S,
84137045,28131430,2021,S,
84137051,28131451,2021,S,
84137059,28131453,2021,S,
84137065,28131455,2021,S,
84137075,28131460,2021,S,
84137081,28131471,2021,S,
84137089,28131475,2021,S,
84138100,28131480,2021,S,
84138200,28131480,2021,S,
84141025,28132170,2021,S,
84141081,28132170,2021,S,
84141015,28132190,2021,S,
84141089,28132190,2021,S,
84142020,28132200,2021,S,
84142080,28132200,2021,S,
84143020,28132300,2021,S,
84143081,28132300,2021,S,
84143089,28132300,2021,S,
84144010,28132400,2021,S,
84144090,28132400,2021,S,
84148011,28132530,2021,S,
84148019,28132550,2021,S,
84148022,28132630,2021,S,
84148028,28132650,2021,S,
84148051,28132670,2021,S,
84148059,28132690,2021,S,
84148073,28132730,2021,S,
84148075,28132753,2021,S,
84148078,28132755,2021,S,
84148080,28132800,2021,S,
84139100,28133100,2021,S,
84139200,28133100,2021,S,
84149000,28133200,2021,S,
84811019,28141120,2021,S,
84811099,28141140,2021,S,
84813091,28141160,2021,S,
84813099,28141160,2021,S,
84818040,28141170,2021,S,
84814010,28141180,2021,S,
84814090,28141180,2021,S,
84818011,28141233,2021,S,
84818019,28141235,2021,S,
84818031,28141253,2021,S,
84818039,28141255,2021,S,
84818051,28141313,2021,S,
84818059,28141315,2021,S,
84818061,28141333,2021,S,
84818063,28141335,2021,S,
84818069,28141337,2021,S,
84818071,28141353,2021,S,
84818073,28141355,2021,S,
84818079,28141357,2021,S,
84818081,28141373,2021,S,
84818085,28141375,2021,S,
84818087,28141377,2021,S,
84818099,28141380,2021,S,
84819000,28142000,2021,S,
84821010,28151030,2021,S,
84821090,28151030,2021,S,
84822000,28151053,2021,S,
84823000,28151055,2021,S,
84825000,28151057,2021,S,
84824000,28151070,2021,S,
84828000,28151090,2021,S,
73151110,28152130,2021,S,
73151190,28152150,2021,S,
73151200,28152170,2021,S,
84831021,28152230,2021,S,
84831025,28152230,2021,S,
84831029,28152230,2021,S,
84831050,28152250,2021,S,
84831095,28152270,2021,S,
84832000,28152330,2021,S,
84833032,28152350,2021,S,
84833038,28152350,2021,S,
84833080,28152350,2021,S,
84834021,28152432,2021,S,
84834023,28152433,2021,S,
84834025,28152434,2021,S,
84834029,28152440,2021,S,
84834051,28152450,2021,S,
84834059,28152450,2021,S,
84834030,28152473,2021,S,
84834090,28152475,2021,S,
84835020,28152500,2021,S,
84835080,28152500,2021,S,
84836020,28152600,2021,S,
84836080,28152600,2021,S,
84829110,28153130,2021,S,
84829190,28153130,2021,S,
84829900,28153150,2021,S,
73151900,28153200,2021,S,
84839020,28153930,2021,S,
84839081,28153950,2021,S,
84839089,28153950,2021,S,
84161010,28211130,2021,S,
84161090,28211130,2021,S,
84162010,28211150,2021,S,
84162020,28211150,2021,S,
84162080,28211150,2021,S,
84163000,28211170,2021,S,
84171000,28211230,2021,S,
84178030,28211270,2021,S,
84178050,28211270,2021,S,
84178070,28211270,2021,S,
85141010,28211330,2021,S,
85141080,28211351,2021,S,
85142010,28211353,2021,S,
85142080,28211354,2021,S,
85143020,28211354,2021,S,
85143080,28211354,2021,S,
85144000,28211354,2021,S,
84169000,28211430,2021,S,
84179000,28211450,2021,S,
85149030,28211470,2021,S,
85149070,28211470,2021,S,
84251100,28221130,2021,S,
84251900,28221170,2021,S,
84253100,28221200,2021,S,
84253900,28221200,2021,S,
84254100,28221330,2021,S,
84254200,28221350,2021,S,
84254900,28221370,2021,S,
84261100,28221420,2021,S,
84261200,28221433,2021,S,
84261900,28221435,2021,S,
84262000,28221440,2021,S,
84263000,28221440,2021,S,
84264100,28221450,2021,S,
84264900,28221450,2021,S,
84269110,28221460,2021,S,
84269190,28221460,2021,S,
84269900,28221470,2021,S,
84271010,28221513,2021,S,
84271090,28221515,2021,S,
84272011,28221530,2021,S,
84272019,28221530,2021,S,
84272090,28221530,2021,S,
84279000,28221550,2021,S,
87091110,28221570,2021,S,
87091190,28221570,2021,S,
87091910,28221570,2021,S,
87091990,28221570,2021,S,
84281020,28221630,2021,S,
84281080,28221650,2021,S,
84284000,28221670,2021,S,
84282020,28221740,2021,S,
84282080,28221740,2021,S,
84283200,28221750,2021,S,
84283300,28221770,2021,S,
84283920,28221793,2021,S,
